	Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
41584	Recording059	participant23_trial03	Entire Recording	1		Saccade	Partial	1	15	25	10							121.79	121.79						0.26406	0.69363
41585	Recording059	participant23_trial03	Entire Recording	1		Fixation	Whole	1	25	155	130			0.26406	0.69363	2.9673599999999998										
41586	Recording059	participant23_trial03	Entire Recording	1		Saccade	Partial	2	155	175	20							119.07	119.07				0.26406	0.69363		
41587	Recording059	participant23_trial03	Entire Recording	1		Saccade	Partial	3	235	265	30							167.41	193.98						0.40317	0.8978200000000001
41588	Recording059	participant23_trial03	Entire Recording	1		Fixation	Partial	2	265	545	280			0.40317	0.8978200000000001	2.66633										
41589	Recording059	participant23_trial03	Entire Recording	1	fullstream	Fixation	Partial	3	765	1214	450			0.43568	0.89881	2.58357										
41590	Recording059	participant23_trial03	Entire Recording	1	fullstream	Saccade	Partial	4	1214	1224	10							116.16	116.16				0.43568	0.89881		
41591	Recording059	participant23_trial03	Entire Recording	1	fullstream	Saccade	Partial	5	1244	1274	30							205.61	237.94							
41592	Recording059	participant23_trial03	Entire Recording	1	fullstream	Fixation	Partial	4	1594	1814	220			0.49255	0.9576	2.71296										
41593	Recording059	participant23_trial03	Entire Recording	1	fullstream	Saccade	Partial	6	1814	1824	10							112.76	112.76				0.49255	0.9576		
41594	Recording059	participant23_trial03	Entire Recording	1	fullstream	Saccade	Partial	7	1844	1854	10							107.6	107.6							
41595	Recording059	participant23_trial03	Entire Recording	1	fullstream	Saccade	Partial	8	1884	1894	10							128.79	128.79							
41596	Recording059	participant23_trial03	Entire Recording	1	fullstream	Saccade	Partial	9	1904	1934	30							172.73	199.34							
41597	Recording059	participant23_trial03	Entire Recording	1	fullstream	Saccade	Partial	10	1944	1964	20							194.58	194.58							
41598	Recording059	participant23_trial03	Entire Recording	1	fullstream	Saccade	Partial	11	1984	2034	50							136.39	190.27						0.47536000000000006	0.88128
41599	Recording059	participant23_trial03	Entire Recording	1	fullstream	Fixation	Whole	5	2034	2194	160			0.47536000000000006	0.88128	2.51457										
41600	Recording059	participant23_trial03	Entire Recording	1	fullstream	Saccade	Partial	12	2194	2214	20							147.79	163.23				0.47536000000000006	0.88128		
41601	Recording059	participant23_trial03	Entire Recording	1	fullstream	Saccade	Partial	13	2244	2254	10							102.97	102.97						0.43817	0.8389
41602	Recording059	participant23_trial03	Entire Recording	1	fullstream	Fixation	Whole	6	2254	2504	250			0.43817	0.8389	2.83623										
41603	Recording059	participant23_trial03	Entire Recording	1	fullstream	Saccade	Whole	14	2504	2543	40						161.03	114.16	119.95	2.77			0.43817	0.8389	0.40789000000000003	0.82849
41604	Recording059	participant23_trial03	Entire Recording	1	fullstream	Fixation	Whole	7	2543	2823	280			0.40789000000000003	0.82849	2.6563										
41605	Recording059	participant23_trial03	Entire Recording	1	fullstream	Saccade	Whole	15	2823	2843	20						57.54	108.89	112.06	2.11			0.40789000000000003	0.82849	0.42593000000000003	0.80014
41606	Recording059	participant23_trial03	Entire Recording	1	fullstream	Fixation	Whole	8	2843	3223	380			0.42593000000000003	0.80014	2.65185										
