	Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
31521	Recording049	participant24_trial02	Entire Recording	1		Fixation	Partial	1	0	175	175			0.41928999999999994	0.32666999999999996	2.93812										
31522	Recording049	participant24_trial02	Entire Recording	1	fullstream	Fixation	Partial	2	275	845	570			0.41753999999999997	0.32108000000000003	2.97606										
31523	Recording049	participant24_trial02	Entire Recording	1	fullstream	Saccade	Partial	1	845	894	50							279.91	397.46				0.41753999999999997	0.32108000000000003		
31524	Recording049	participant24_trial02	Entire Recording	1	fullstream	Saccade	Partial	2	1234	1244	10							107.01	107.01							
31525	Recording049	participant24_trial02	Entire Recording	1	fullstream	Saccade	Partial	3	1264	1304	40							140.02	204.45							
31526	Recording049	participant24_trial02	Entire Recording	1	fullstream	Saccade	Partial	4	1314	1354	40							180.02	252.19							
31527	Recording049	participant24_trial02	Entire Recording	1	fullstream	Saccade	Partial	5	1364	1504	140							151.66	174.6							
31528	Recording049	participant24_trial02	Entire Recording	1	fullstream	Saccade	Partial	6	1524	1594	70							297.89	381.79							
31529	Recording049	participant24_trial02	Entire Recording	1	fullstream	Saccade	Partial	7	1634	1664	30							115.91	126.24							
31530	Recording049	participant24_trial02	Entire Recording	1	fullstream	Saccade	Partial	8	1694	1714	20							122.95	125.74							
31531	Recording049	participant24_trial02	Entire Recording	1	fullstream	Saccade	Partial	9	1724	1754	30							122.34	129.46							
31532	Recording049	participant24_trial02	Entire Recording	1	fullstream	Saccade	Partial	10	1774	1784	10							108.55	108.55						0.36701999999999996	0.6977899999999999
31533	Recording049	participant24_trial02	Entire Recording	1	fullstream	Fixation	Whole	3	1784	2004	220			0.36701999999999996	0.6977899999999999	2.76362										
31534	Recording049	participant24_trial02	Entire Recording	1	fullstream	Saccade	Whole	11	2004	2024	20						48.88	128.12	147.07	8.48			0.36701999999999996	0.6977899999999999	0.44746	0.60565
