	Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
34830	Recording053	participant21_trial03	Entire Recording	1		Saccade	Partial	1	0	75	75							340.18	531.7						0.2304	0.46296000000000004
34831	Recording053	participant21_trial03	Entire Recording	1		Fixation	Whole	1	75	175	100			0.2304	0.46296000000000004	2.7564										
34832	Recording053	participant21_trial03	Entire Recording	1		Saccade	Partial	2	175	185	10							142.61	142.61				0.2304	0.46296000000000004		
34833	Recording053	participant21_trial03	Entire Recording	1		Saccade	Partial	3	315	325	10							113.91	113.91						0.40831999999999996	0.38555
34834	Recording053	participant21_trial03	Entire Recording	1	fullstream	Fixation	Whole	2	325	695	370			0.40831999999999996	0.38555	2.77565										
34835	Recording053	participant21_trial03	Entire Recording	1	fullstream	Saccade	Whole	4	695	705	10						288.58	100.56	100.56	17.43			0.40831999999999996	0.38555	0.50559	0.67489
34836	Recording053	participant21_trial03	Entire Recording	1	fullstream	Fixation	Whole	3	705	1044	340			0.50559	0.67489	2.72875										
34837	Recording053	participant21_trial03	Entire Recording	1	fullstream	Saccade	Partial	5	1044	1084	40							142.8	158.65				0.50559	0.67489		
34838	Recording053	participant21_trial03	Entire Recording	1	fullstream	Saccade	Partial	6	1124	1154	30							134.41	150.54						0.47085	0.57792
34839	Recording053	participant21_trial03	Entire Recording	1	fullstream	Fixation	Whole	4	1154	3473	2319			0.47085	0.57792	2.78689										
34840	Recording053	participant21_trial03	Entire Recording	1	fullstream	Saccade	Whole	7	3473	3493	20						169.2	153.25	167.25	4.97			0.47085	0.57792	0.41648	0.56755
34841	Recording053	participant21_trial03	Entire Recording	1	fullstream	Fixation	Whole	5	3493	3913	420			0.41648	0.56755	2.79074										
34842	Recording053	participant21_trial03	Entire Recording	1	fullstream	Saccade	Whole	8	3913	3933	20						328.34	135.67	138.29	1.92			0.41648	0.56755	0.43588999999999994	0.57952
34843	Recording053	participant21_trial03	Entire Recording	1	fullstream	Fixation	Whole	6	3933	4442	510			0.43588999999999994	0.57952	2.75339										
34844	Recording053	participant21_trial03	Entire Recording	1	fullstream	Saccade	Partial	9	4442	4532	90							384.83	596.95				0.43588999999999994	0.57952		
34845	Recording053	participant21_trial03	Entire Recording	1	fullstream	Saccade	Partial	10	4592	4612	20							114.41	119.08							
34846	Recording053	participant21_trial03	Entire Recording	1	fullstream	Saccade	Partial	11	4632	4642	10							102.69	102.69							
34847	Recording053	participant21_trial03	Entire Recording	1	fullstream	Saccade	Partial	12	4672	4692	20							127.29	129.22							
34848	Recording053	participant21_trial03	Entire Recording	1	fullstream	Saccade	Partial	13	4732	4742	10							108.72	108.72							
34849	Recording053	participant21_trial03	Entire Recording	1	fullstream	Fixation	Partial	7	4782	4942	160			0.59754	0.53186	2.78831										
34850	Recording053	participant21_trial03	Entire Recording	1	fullstream	Saccade	Whole	14	4942	4962	20						154.47	114.94	122.5	9.97			0.59754	0.53186	0.48838000000000004	0.47972
34851	Recording053	participant21_trial03	Entire Recording	1	fullstream	Fixation	Whole	8	4962	5152	190			0.48838000000000004	0.47972	2.81074										
