	Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
56299	Recording075	participant19_trial01	Entire Recording	1		Fixation	Partial	1	0	175	175			0.49638999999999994	0.13039	2.74991										
56300	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	2	355	495	140			0.5020600000000001	0.14962999999999999	2.80858										
56301	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	3	575	785	210			0.49291999999999997	0.16357	2.8098099999999997										
56302	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	1	924	974	50							305.58	532.94						0.48318999999999995	0.14409
56303	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	4	974	1044	70			0.48318999999999995	0.14409	2.81386										
56304	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	5	1084	1714	630			0.49257	0.1566	2.74547										
56305	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	2	1784	1844	60							354.78	398.0							
56306	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	3	2673	2713	40							265.11	329.04							
56307	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	4	2763	2783	20							118.38	122.19							
56308	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	5	2803	2853	50							203.35	254.66							
56309	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	6	2863	2883	20							107.32	107.32							
56310	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	6	2903	3173	270			0.5082300000000001	0.41996999999999995	2.6122400000000003										
56311	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	7	3353	3453	100			0.51041	0.49033000000000004	2.2300299999999997										
56312	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Whole	7	3453	3463	10						284.89	115.66	115.66	3.82			0.51041	0.49033000000000004	0.52799	0.55642
56313	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	8	3463	3553	90			0.52799	0.55642	2.2408										
56314	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	8	3573	3603	30							175.49	175.49							
56315	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	9	3643	3823	180			0.51148	0.44887	2.2498299999999998										
56316	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	10	3923	4013	90			0.48933999999999994	0.47735	2.34666										
56317	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	9	4123	4143	20							101.74	101.74							
56318	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	11	4243	4372	130			0.50252	0.52935	2.39682										
56319	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	12	4522	4762	240			0.49728999999999995	0.62436	2.4751										
56320	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	13	4822	4922	100			0.5073	0.58295	2.44049										
56321	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	10	4982	5012	30							155.67	208.03							
56322	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	11	5102	5132	30							220.88	220.88							
56323	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	12	5152	5182	30							101.82	101.82							
56324	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	14	5202	5312	110			0.44773	0.40105999999999997	2.72378										
56325	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	15	5352	5662	310			0.44093000000000004	0.3692	2.73535										
56326	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Whole	13	5662	5682	20						342.29	158.85	167.19	5.12			0.44093000000000004	0.3692	0.4969	0.38706999999999997
56327	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	16	5682	5772	90			0.4969	0.38706999999999997	2.69828										
56328	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	17	5792	6052	260			0.5182	0.36659	2.65027										
56329	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	18	6072	6201	130			0.53058	0.36293000000000003	2.68687										
56330	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	19	6241	6341	100			0.52162	0.35846	2.72776										
56331	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	20	6421	6611	190			0.48768	0.36443000000000003	2.75718										
56332	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	14	6651	6741	90							289.35	409.84							
56333	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	15	6781	6801	20							124.03	126.92						0.67643	0.12267
56334	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Whole	21	6801	6901	100			0.67643	0.12267	2.67815										
56335	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	16	6901	6921	20							130.49	130.49				0.67643	0.12267		
56336	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	22	6971	7051	80			0.60517	0.2475	2.69929										
56337	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	17	7091	7111	20							188.6	188.6						0.598	0.13737
56338	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	23	7111	7331	220			0.598	0.13737	2.79373										
56339	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	18	7351	7371	20							124.51	124.51						0.59911	0.21076999999999999
56340	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Whole	24	7371	7551	180			0.59911	0.21076999999999999	2.89498										
56341	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	19	7551	7591	40							232.59	353.43				0.59911	0.21076999999999999		
56342	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	25	7651	7870	220			0.62141	0.32586	2.9451400000000003										
56343	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	20	7870	7900	30							277.76	353.71				0.62141	0.32586		
56344	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	26	7940	8050	110			0.5080600000000001	0.19062	2.95768										
56345	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	27	8070	8140	70			0.5260600000000001	0.20945999999999998	2.96192										
56346	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	21	8140	8170	30							270.0	290.38				0.5260600000000001	0.20945999999999998		
56347	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	28	8210	8300	90			0.44878	0.18656	2.98774										
56348	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	22	8300	8320	20							162.64	162.64				0.44878	0.18656		
56349	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	29	8360	8510	150			0.43601	0.30537	2.97208										
56350	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Whole	23	8510	8530	20						59.82	161.73	166.4	5.76			0.43601	0.30537	0.48483999999999994	0.22139
56351	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	30	8530	8620	90			0.48483999999999994	0.22139	2.90095										
56352	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	31	8640	8840	200			0.52294	0.2396	2.82477										
56353	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	24	9000	9070	70							413.76	808.05							
56354	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	25	9090	9110	20							151.57	151.57							
56355	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	26	9130	9150	20							127.93	127.93							
56356	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	32	9320	9430	110			0.27981	0.38461999999999996	2.9588799999999997										
56357	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	33	9490	9599	110			0.32791	0.3849	2.71582										
56358	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	27	9639	9679	40							147.44	200.01							
56359	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	28	9799	9819	20							129.47	153.59							
56360	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	34	9889	10019	130			0.46242	0.34754	2.6101900000000002										
56361	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	29	10019	10049	30							237.87	291.12				0.46242	0.34754		
56362	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	30	10089	10109	20							185.31	185.31						0.48999	0.48951999999999996
56363	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	35	10109	10199	90			0.48999	0.48951999999999996	2.58042										
56364	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	36	10239	10389	150			0.4942	0.47247	2.63061										
56365	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Whole	31	10389	10439	50						88.36	175.19	242.83	8.6			0.4942	0.47247	0.4998	0.27645
56366	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	37	10439	10619	180			0.4998	0.27645	2.84387										
56367	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	38	10639	10829	190			0.48813999999999996	0.28522	2.86578										
56368	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	32	10829	10849	20							258.91	258.91				0.48813999999999996	0.28522		
56369	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	33	10919	10939	20							187.73	187.73						0.48545	0.5512100000000001
56370	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	39	10939	11418	480			0.48545	0.5512100000000001	2.75692										
56371	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	40	11508	11748	240			0.48651000000000005	0.4894	2.7987900000000003										
56372	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	41	11768	12018	250			0.52222	0.43492	2.84482										
56373	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	42	12058	12558	500			0.52995	0.44483999999999996	2.92287										
56374	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	43	12618	12848	230			0.49866000000000005	0.46511	2.7640599999999997										
56375	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	44	12888	12977	90			0.48499	0.46903	2.75648										
56376	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	34	12977	12998	20							167.1	167.1				0.48499	0.46903		
56377	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	35	13057	13127	70							372.62	505.84							
56378	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	36	13147	13217	70							154.96	220.74						0.55889	0.34683
56379	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Whole	45	13217	13327	110			0.55889	0.34683	2.91365										
56380	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	37	13327	13357	30							167.59	209.35				0.55889	0.34683		
56381	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	46	13417	13497	80			0.5522600000000001	0.28328000000000003	2.9330700000000003										
56382	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Whole	38	13497	13517	20						108.49	140.13	142.36	2.89			0.5522600000000001	0.28328000000000003	0.53367	0.22768000000000002
56383	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Whole	47	13517	13667	150			0.53367	0.22768000000000002	2.98445										
56384	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	39	13667	13707	40							318.21	422.84				0.53367	0.22768000000000002		
56385	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	48	13717	13817	100			0.5736100000000001	0.46338999999999997	2.91533										
56386	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	40	13887	13897	10							172.18	172.18						0.56923	0.42021000000000003
56387	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Whole	49	13897	14037	140			0.56923	0.42021000000000003	3.09884										
56388	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	41	14037	14057	20							124.06	124.06				0.56923	0.42021000000000003		
56389	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	50	14137	14347	210			0.5378	0.32039	3.07705										
56390	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	51	14387	14497	110			0.60037	0.33074000000000003	3.07704										
56391	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	42	14497	14547	50							377.8	512.45				0.60037	0.33074000000000003		
56392	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	43	14607	14637	30							323.84	323.84							
56393	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	44	14657	14716	60							183.76	262.32							
56394	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	45	14726	14746	20							106.3	106.3							
56395	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	52	14786	15016	230			0.40152	0.33398	2.90735										
56396	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	53	15036	15156	120			0.38359	0.35525	2.81596										
56397	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	46	15156	15186	30							609.67	838.47				0.38359	0.35525		
56398	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	47	15346	15366	20							399.83	399.83						0.76663	0.46481999999999996
56399	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Whole	54	15366	15456	90			0.76663	0.46481999999999996	2.82314										
56400	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Whole	48	15456	15466	10						226.28	124.9	124.9	7.14			0.76663	0.46481999999999996	0.68565	0.54951
56401	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Whole	55	15466	15556	90			0.68565	0.54951	2.82592										
56402	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	49	15556	15586	30							124.28	135.03				0.68565	0.54951		
56403	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	50	15626	15656	30							186.53	207.83						0.53551	0.7045100000000001
56404	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	56	15656	15846	190			0.53551	0.7045100000000001	2.75723										
56405	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	57	15886	15966	80			0.51964	0.70826	2.80675										
56406	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	58	16026	16286	260			0.3852	0.31265	3.09021										
56407	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	51	16346	16386	40							143.99	172.28							
56408	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	52	16456	16525	70							460.24	547.26							
56409	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	53	16535	16565	30							190.62	221.34							
56410	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	54	16585	16615	30							133.37	140.21							
56411	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	55	16655	16715	60							475.79	585.92							
56412	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	59	16735	16815	80			0.49951	0.74363	2.80519										
56413	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	56	16975	17025	50							293.77	421.71						0.44835	0.34519
56414	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	60	17025	17155	130			0.44835	0.34519	3.0764										
56415	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	61	17255	17355	100			0.47184	0.38829	3.1562200000000002										
56416	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	57	17375	17395	20							124.75	124.75						0.47806000000000004	0.23353000000000002
56417	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	62	17395	17505	110			0.47806000000000004	0.23353000000000002	3.04793										
56418	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	63	17525	17635	110			0.46496000000000004	0.30186	2.9496900000000004										
56419	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	64	17655	17725	70			0.44958000000000004	0.32843	2.87133										
56420	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	58	17725	17765	40							183.14	212.61				0.44958000000000004	0.32843		
56421	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	59	17785	17805	20							170.75	170.75						0.46765	0.48867
56422	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	65	17805	17885	80			0.46765	0.48867	2.73501										
56423	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	66	17925	18095	170			0.46921	0.43948999999999994	2.6574										
56424	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Whole	60	18095	18125	30						115.4	123.83	159.6	4.14			0.46921	0.43948999999999994	0.43727	0.37223
56425	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	67	18125	18214	90			0.43727	0.37223	2.64845										
56426	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	68	18324	18484	160			0.4684	0.28693	2.69367										
56427	Recording075	participant19_trial01	Entire Recording	1	fullstream	Saccade	Partial	61	18484	18504	20							133.99	133.99				0.4684	0.28693		
56428	Recording075	participant19_trial01	Entire Recording	1	fullstream	Fixation	Partial	69	18524	18664	140			0.46793	0.37513	2.7831900000000003										
