	Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
20925	Recording032	participant27_trial03	Entire Recording	1		Fixation	Partial	1	0	165	165			0.56419	0.37659000000000004	3.5588300000000004										
20926	Recording032	participant27_trial03	Entire Recording	1		Saccade	Partial	1	165	175	10							178.93	178.93				0.56419	0.37659000000000004		
20927	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	2	305	485	180			0.49438999999999994	0.44342	3.6249										
20928	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	3	505	655	150			0.45277	0.45531000000000005	3.61424										
20929	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	2	655	705	50							213.09	250.61				0.45277	0.45531000000000005		
20930	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	3	1204	1264	60							212.59	311.37							
20931	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	4	1324	1364	40							136.76	160.43						0.72137	0.48593000000000003
20932	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Whole	4	1364	1434	70			0.72137	0.48593000000000003	3.54651										
20933	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Whole	5	1434	1454	20						216.26	132.77	142.17	5.73			0.72137	0.48593000000000003	0.65847	0.5320600000000001
20934	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Whole	5	1454	1524	70			0.65847	0.5320600000000001	3.3700300000000003										
20935	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	6	1524	1544	20							145.62	145.62				0.65847	0.5320600000000001		
20936	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	7	1554	1574	20							253.66	253.66							
20937	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	8	1634	1684	50							163.13	261.52							
20938	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	9	1704	1714	10							149.45	149.45							
20939	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	10	1754	1774	20							109.99	119.71						0.7246100000000001	0.50652
20940	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	6	1774	1854	80			0.7246100000000001	0.50652	3.14253										
20941	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	7	1874	1974	100			0.69729	0.47353999999999996	3.13556										
20942	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	11	1974	1994	20							128.86	136.0				0.69729	0.47353999999999996		
20943	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	12	2014	2034	20							176.06	176.06							
20944	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	13	2074	2094	20							129.26	129.26							
20945	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	14	2104	2134	30							310.95	389.13							
20946	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	15	2154	2174	20							112.25	112.25						0.75716	0.7622800000000001
20947	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Whole	8	2174	2244	70			0.75716	0.7622800000000001	3.09042										
20948	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	16	2244	2264	20							132.09	132.09				0.75716	0.7622800000000001		
20949	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	9	2444	2514	70			0.71718	0.78361	3.19319										
20950	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	17	2573	2603	30							149.63	171.6						0.95365	0.75859
20951	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Whole	10	2603	2723	120			0.95365	0.75859	3.07575										
20952	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	18	2723	2753	30							542.46	638.89				0.95365	0.75859		
20953	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	19	2773	2813	40							687.09	728.58							
20954	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	20	2893	2923	30							109.46	111.56						0.42826000000000003	0.61749
20955	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	11	2923	3023	100			0.42826000000000003	0.61749	3.15223										
20956	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	12	3103	3213	110			0.45653999999999995	0.6109100000000001	3.1670599999999998										
20957	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	21	3303	3313	10							131.82	131.82						0.41616000000000003	0.6582899999999999
20958	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	13	3313	3403	90			0.41616000000000003	0.6582899999999999	3.05309										
20959	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	14	3423	3653	230			0.38647	0.68507	2.99517										
20960	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	22	3713	3733	20							126.06	127.63							
20961	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	15	3823	3933	110			0.32761999999999997	0.6382899999999999	3.01451										
20962	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	16	3953	4083	130			0.31839	0.6550699999999999	3.03589										
20963	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	23	4103	4212	110							403.88	578.65							
20964	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	24	4252	4282	30							269.62	299.41							
20965	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	25	4312	4342	30							184.38	234.96							
20966	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	17	4402	4522	120			0.65394	0.65199	3.10465										
20967	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	18	4542	4822	280			0.65733	0.6018600000000001	3.26252										
20968	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Whole	26	4822	4832	10						172.21	100.96	100.96	2.86			0.65733	0.6018600000000001	0.62716	0.5977399999999999
20969	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	19	4832	4932	100			0.62716	0.5977399999999999	3.27475										
20970	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	20	4952	5222	270			0.62183	0.5931	3.26988										
20971	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	27	5312	5332	20							128.51	128.51							
20972	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	28	5352	5452	100							285.88	484.2							
20973	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	21	5512	5722	210			0.24871	0.66843	3.2120900000000003										
20974	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	29	5722	5752	30							486.36	598.25				0.24871	0.66843		
20975	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	30	5772	5842	70							367.39	531.43							
20976	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	31	5852	5881	30							223.97	282.68							
20977	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	22	5921	6081	160			0.6692	0.55655	3.19727										
20978	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	23	6121	6581	460			0.62062	0.54067	3.23215										
20979	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	24	6601	6751	150			0.6409100000000001	0.50881	3.22568										
20980	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	25	6771	6851	80			0.63051	0.5756	3.24105										
20981	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	32	7021	7051	30							395.56	465.56							
20982	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	33	7071	7121	50							173.22	243.51							
20983	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	34	7161	7221	60							415.78	802.9							
20984	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	35	7241	7271	30							125.13	125.13							
20985	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	26	7311	7471	160			0.34896	0.5671	3.0869299999999997										
20986	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Whole	36	7471	7481	10						56.12	119.36	119.36	2.73			0.34896	0.5671	0.3759	0.5269699999999999
20987	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	27	7481	7551	70			0.3759	0.5269699999999999	3.0639										
20988	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	37	7610	7650	40							188.12	264.48						0.4298	0.69944
20989	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Whole	28	7650	7860	210			0.4298	0.69944	3.04069										
20990	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Whole	38	7860	7880	20						332.62	126.5	141.3	5.3			0.4298	0.69944	0.48596000000000006	0.72852
20991	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Whole	29	7880	7960	80			0.48596000000000006	0.72852	3.07775										
20992	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	39	7960	7980	20							132.41	132.41				0.48596000000000006	0.72852		
20993	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Partial	40	8020	8040	20							106.75	106.75							
20994	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	30	8140	8240	100			0.45683	0.70948	3.1316599999999997										
20995	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	31	8340	8450	110			0.47552	0.7178800000000001	3.17788										
20996	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	32	8470	8680	210			0.49881000000000003	0.6912699999999999	3.17246										
20997	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	33	8720	8870	150			0.5020100000000001	0.62274	3.15082										
20998	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	34	8890	9180	290			0.53109	0.65378	3.1370400000000003										
20999	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Whole	41	9180	9210	30						200.29	192.68	244.88	6.99			0.53109	0.65378	0.45463000000000003	0.68205
21000	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	35	9210	9499	290			0.45463000000000003	0.68205	3.0956099999999998										
21001	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	36	9539	9609	70			0.41244	0.74046	3.10589										
21002	Recording032	participant27_trial03	Entire Recording	1	fullstream	Saccade	Whole	42	9609	9679	70						43.95	393.27	596.2	27.08			0.41244	0.74046	0.68534	0.47741000000000006
21003	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	37	9679	9749	70			0.68534	0.47741000000000006	3.26536										
21004	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	38	9819	9969	150			0.64787	0.5048699999999999	3.1625										
21005	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	39	9989	10069	80			0.63267	0.50907	3.11175										
21006	Recording032	participant27_trial03	Entire Recording	1	fullstream	Fixation	Partial	40	10269	10359	90			0.54982	0.51484	3.01201										
