	Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
49485	Recording067	participant16_trial02	Entire Recording	1		Fixation	Partial	1	0	175	175			0.56791	0.30585999999999997	3.0364299999999997										
49486	Recording067	participant16_trial02	Entire Recording	1	fullstream	Fixation	Partial	2	275	495	220			0.55516	0.28572	3.02448										
49487	Recording067	participant16_trial02	Entire Recording	1	fullstream	Fixation	Partial	3	555	1054	500			0.55945	0.263	3.11541										
49488	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Partial	1	1124	1154	30							293.76	326.57							
49489	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Partial	2	1794	1864	70							222.27	339.22							
49490	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Partial	3	1874	1904	30							355.01	355.01							
49491	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Partial	4	1974	1984	10							120.53	120.53							
49492	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Partial	5	2014	2044	30							309.47	361.39							
49493	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Partial	6	2174	2204	30							250.56	280.23							
49494	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Partial	7	2294	2314	20							174.93	174.93							
49495	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Partial	8	2394	2444	50							458.73	631.52							
49496	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Partial	9	2583	2603	20							104.76	108.37							
49497	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Partial	10	2703	2743	40							447.35	586.03							
49498	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Partial	11	2753	2773	20							171.46	171.46							
49499	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Partial	12	2783	2803	20							129.88	135.84						0.49128999999999995	0.5334
49500	Recording067	participant16_trial02	Entire Recording	1	fullstream	Fixation	Partial	4	2803	3383	580			0.49128999999999995	0.5334	2.54324										
49501	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Partial	13	3483	3513	30							693.05	908.12						0.5028600000000001	0.47565
49502	Recording067	participant16_trial02	Entire Recording	1	fullstream	Fixation	Whole	5	3513	5472	1959			0.5028600000000001	0.47565	2.55539										
49503	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Whole	14	5472	5502	30						139.7	201.17	235.3	7.19			0.5028600000000001	0.47565	0.43227	0.41578999999999994
49504	Recording067	participant16_trial02	Entire Recording	1	fullstream	Fixation	Whole	6	5502	5822	320			0.43227	0.41578999999999994	2.69275										
49505	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Whole	15	5822	5842	20						335.05	165.15	177.49	5.32			0.43227	0.41578999999999994	0.49003	0.44267
49506	Recording067	participant16_trial02	Entire Recording	1	fullstream	Fixation	Whole	7	5842	6151	310			0.49003	0.44267	2.66998										
49507	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Whole	16	6151	6231	80						20.89	352.9	497.45	26.04			0.49003	0.44267	0.7991699999999999	0.32471
49508	Recording067	participant16_trial02	Entire Recording	1	fullstream	Fixation	Whole	8	6231	6371	140			0.7991699999999999	0.32471	2.83148										
49509	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Whole	17	6371	6391	20						155.68	193.76	200.63	6.91			0.7991699999999999	0.32471	0.71065	0.28469
49510	Recording067	participant16_trial02	Entire Recording	1	fullstream	Fixation	Whole	9	6391	6471	80			0.71065	0.28469	2.7267799999999998										
49511	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Partial	18	6471	6481	10							132.26	132.26				0.71065	0.28469		
49512	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Partial	19	6491	6511	20							130.99	134.39						0.68534	0.25761999999999996
49513	Recording067	participant16_trial02	Entire Recording	1	fullstream	Fixation	Whole	10	6511	6651	140			0.68534	0.25761999999999996	2.69545										
49514	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Whole	20	6651	6661	10						253.62	103.4	103.4	1.05			0.68534	0.25761999999999996	0.67837	0.28134000000000003
49515	Recording067	participant16_trial02	Entire Recording	1	fullstream	Fixation	Whole	11	6661	6841	180			0.67837	0.28134000000000003	2.69314										
49516	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Whole	21	6841	6871	30						293.28	209.4	275.85	5.62			0.67837	0.28134000000000003	0.71655	0.37008
49517	Recording067	participant16_trial02	Entire Recording	1	fullstream	Fixation	Whole	12	6871	7031	160			0.71655	0.37008	2.8298900000000002										
49518	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Partial	22	7031	7051	20							291.73	314.1				0.71655	0.37008		
49519	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Partial	23	7111	7121	10							133.21	133.21						0.759	0.20277
49520	Recording067	participant16_trial02	Entire Recording	1	fullstream	Fixation	Whole	13	7121	7191	70			0.759	0.20277	2.8822900000000002										
49521	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Partial	24	7191	7201	10							109.92	109.92				0.759	0.20277		
49522	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Partial	25	7231	7251	20							113.39	113.4							
49523	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Partial	26	7271	7281	10							162.13	162.13						0.7779	0.09802000000000001
49524	Recording067	participant16_trial02	Entire Recording	1	fullstream	Fixation	Whole	14	7281	7461	180			0.7779	0.09802000000000001	2.94103										
49525	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Partial	27	7461	7511	50							221.09	344.23				0.7779	0.09802000000000001		
49526	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Partial	28	7641	7671	30							184.58	222.43							
49527	Recording067	participant16_trial02	Entire Recording	1	fullstream	Fixation	Partial	15	8090	8210	120			0.64263	0.02366	2.96557										
49528	Recording067	participant16_trial02	Entire Recording	1	fullstream	Fixation	Partial	16	8290	8450	160			0.6864600000000001	0.016919999999999998	2.9907										
49529	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Whole	29	8450	8470	20						239.58	136.24	164.81	3.63			0.6864600000000001	0.016919999999999998	0.6483300000000001	0.08185
49530	Recording067	participant16_trial02	Entire Recording	1	fullstream	Fixation	Whole	17	8470	8540	70			0.6483300000000001	0.08185	2.95038										
49531	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Partial	30	8540	8570	30							226.61	304.59				0.6483300000000001	0.08185		
49532	Recording067	participant16_trial02	Entire Recording	1	fullstream	Saccade	Partial	31	8580	8610	30							192.81	255.48						0.53382	0.31994
49533	Recording067	participant16_trial02	Entire Recording	1	fullstream	Fixation	Whole	18	8610	8850	240			0.53382	0.31994	2.84754										
