	Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
37594	Recording057	participant23_trial01	Entire Recording	1		Fixation	Partial	1	0	195	195			0.44325	0.33146	2.91492										
37595	Recording057	participant23_trial01	Entire Recording	1	fullstream	Fixation	Partial	2	295	1174	880			0.4612	0.29694	2.96544										
37596	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	1	1174	1234	60							269.51	362.88				0.4612	0.29694		
37597	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	2	1244	1274	30							341.94	341.94							
37598	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	3	1604	1624	20							148.45	148.45							
37599	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	4	1634	1644	10							102.55	102.55							
37600	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	5	1674	1704	30							203.9	237.25							
37601	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	6	1734	1744	10							109.01	109.01						0.28825	0.72753
37602	Recording057	participant23_trial01	Entire Recording	1	fullstream	Fixation	Whole	3	1744	1824	80			0.28825	0.72753	2.9929099999999997										
37603	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Whole	7	1824	1864	40						331.73	154.63	190.57	8.42			0.28825	0.72753	0.37984	0.77679
37604	Recording057	participant23_trial01	Entire Recording	1	fullstream	Fixation	Whole	4	1864	1984	120			0.37984	0.77679	2.87549										
37605	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	8	1984	2044	60							194.95	390.54				0.37984	0.77679		
37606	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	9	2064	2134	70							335.42	484.16							
37607	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	10	2144	2174	30							255.52	255.52							
37608	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	11	2214	2234	20							145.48	145.48							
37609	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	12	2254	2274	20							214.35	239.78						0.16960999999999998	0.68112
37610	Recording057	participant23_trial01	Entire Recording	1	fullstream	Fixation	Whole	5	2274	2394	120			0.16960999999999998	0.68112	2.67943										
37611	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	13	2394	2404	10							117.82	117.82				0.16960999999999998	0.68112		
37612	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	14	2434	2454	20							260.76	271.16						0.3513	0.72149
37613	Recording057	participant23_trial01	Entire Recording	1	fullstream	Fixation	Whole	6	2454	2763	310			0.3513	0.72149	2.48833										
37614	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Whole	15	2763	2853	90						348.04	315.42	466.84	8.16			0.3513	0.72149	0.44246	0.7408100000000001
37615	Recording057	participant23_trial01	Entire Recording	1	fullstream	Fixation	Whole	7	2853	2993	140			0.44246	0.7408100000000001	2.47981										
37616	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Whole	16	2993	3043	50						104.28	346.89	406.19	5.25			0.44246	0.7408100000000001	0.41786999999999996	0.64418
37617	Recording057	participant23_trial01	Entire Recording	1	fullstream	Fixation	Whole	8	3043	3193	150			0.41786999999999996	0.64418	2.39764										
37618	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	17	3193	3233	40							215.16	278.62				0.41786999999999996	0.64418		
37619	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	18	3273	3333	60							151.73	235.0						0.46843999999999997	0.75335
37620	Recording057	participant23_trial01	Entire Recording	1	fullstream	Fixation	Whole	9	3333	3403	70			0.46843999999999997	0.75335	2.4354299999999998										
37621	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Whole	19	3403	3423	20						299.76	141.2	141.91	1.85			0.46843999999999997	0.75335	0.48748	0.78665
37622	Recording057	participant23_trial01	Entire Recording	1	fullstream	Fixation	Whole	10	3423	3493	70			0.48748	0.78665	2.5669299999999997										
37623	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Whole	20	3493	3513	20						280.83	214.19	217.71	4.59			0.48748	0.78665	0.50455	0.87582
37624	Recording057	participant23_trial01	Entire Recording	1	fullstream	Fixation	Partial	11	3513	3603	90			0.50455	0.87582	2.58042										
37625	Recording057	participant23_trial01	Entire Recording	1	fullstream	Fixation	Partial	12	3623	3773	150			0.47681999999999997	0.82799	2.41804										
37626	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Whole	21	3773	3813	40						82.88	270.28	324.39	5.05			0.47681999999999997	0.82799	0.48849	0.73453
37627	Recording057	participant23_trial01	Entire Recording	1	fullstream	Fixation	Whole	13	3813	3963	150			0.48849	0.73453	2.40719										
37628	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	22	3963	3983	20							192.95	210.47				0.48849	0.73453		
37629	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	23	4003	4023	20							117.93	134.68						0.50151	0.72154
37630	Recording057	participant23_trial01	Entire Recording	1	fullstream	Fixation	Whole	14	4023	4123	100			0.50151	0.72154	2.4384										
37631	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	24	4123	4143	20							276.85	305.27				0.50151	0.72154		
37632	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	25	4163	4173	10							129.02	129.02							
37633	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	26	4213	4223	10							118.18	118.18						0.49017	0.74143
37634	Recording057	participant23_trial01	Entire Recording	1	fullstream	Fixation	Whole	15	4223	4312	90			0.49017	0.74143	2.55725										
37635	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Whole	27	4312	4342	30						115.38	197.88	277.25	6.05			0.49017	0.74143	0.44785	0.65225
37636	Recording057	participant23_trial01	Entire Recording	1	fullstream	Fixation	Whole	16	4342	4462	120			0.44785	0.65225	2.46208										
37637	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	28	4462	4492	30							182.48	267.48				0.44785	0.65225		
37638	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	29	4502	4532	30							291.12	391.13							
37639	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	30	4562	4582	20							109.4	109.4						0.49906000000000006	0.74563
37640	Recording057	participant23_trial01	Entire Recording	1	fullstream	Fixation	Whole	17	4582	4692	110			0.49906000000000006	0.74563	2.2561299999999997										
37641	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Whole	31	4692	4742	50						134.88	308.07	455.69	6.95			0.49906000000000006	0.74563	0.42457	0.67083
37642	Recording057	participant23_trial01	Entire Recording	1	fullstream	Fixation	Whole	18	4742	5062	320			0.42457	0.67083	2.4859400000000003										
37643	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	32	5062	5122	60							179.7	216.16				0.42457	0.67083		
37644	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	33	5162	5182	20							186.61	209.86							
37645	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	34	5202	5222	20							209.29	215.95						0.34404	0.70426
37646	Recording057	participant23_trial01	Entire Recording	1	fullstream	Fixation	Whole	19	5222	5302	80			0.34404	0.70426	2.3843099999999997										
37647	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Whole	35	5302	5322	20						47.46	200.44	236.41	5.98			0.34404	0.70426	0.40197	0.6411399999999999
37648	Recording057	participant23_trial01	Entire Recording	1	fullstream	Fixation	Whole	20	5322	5502	180			0.40197	0.6411399999999999	2.4868200000000003										
37649	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	36	5502	5562	60							183.54	222.77				0.40197	0.6411399999999999		
37650	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	37	5582	5602	20							187.91	214.74							
37651	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	38	5652	5682	30							163.34	215.04						0.4646	0.62476
37652	Recording057	participant23_trial01	Entire Recording	1	fullstream	Fixation	Whole	21	5682	5962	280			0.4646	0.62476	2.5201										
37653	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	39	5962	5981	20							227.54	246.04				0.4646	0.62476		
37654	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	40	5991	6051	60							181.36	219.63						0.48915	0.82606
37655	Recording057	participant23_trial01	Entire Recording	1	fullstream	Fixation	Whole	22	6051	6281	230			0.48915	0.82606	2.64277										
37656	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	41	6281	6311	30							156.73	212.77				0.48915	0.82606		
37657	Recording057	participant23_trial01	Entire Recording	1	fullstream	Saccade	Partial	42	6341	6371	30							310.69	441.84						0.42408999999999997	0.56048
37658	Recording057	participant23_trial01	Entire Recording	1	fullstream	Fixation	Whole	23	6371	6541	170			0.42408999999999997	0.56048	2.5934										
