	Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
18513	Recording030	participant27_trial01	Entire Recording	1		Fixation	Partial	1	0	175	175			0.60775	0.34003	3.8999699999999997										
18514	Recording030	participant27_trial01	Entire Recording	1	fullstream	Fixation	Partial	2	295	974	680			0.61537	0.33960999999999997	3.9662599999999997										
18515	Recording030	participant27_trial01	Entire Recording	1	fullstream	Fixation	Partial	3	994	1404	410			0.6148899999999999	0.31312	4.02966										
18516	Recording030	participant27_trial01	Entire Recording	1	fullstream	Saccade	Partial	1	1404	1434	30							123.58	156.48				0.6148899999999999	0.31312		
18517	Recording030	participant27_trial01	Entire Recording	1	fullstream	Saccade	Partial	2	1484	1544	60							183.13	232.35							
18518	Recording030	participant27_trial01	Entire Recording	1	fullstream	Fixation	Partial	4	1694	2204	510			0.61364	0.27509	3.98699										
18519	Recording030	participant27_trial01	Entire Recording	1	fullstream	Fixation	Partial	5	2244	2713	470			0.6147	0.26285	3.89655										
18520	Recording030	participant27_trial01	Entire Recording	1	fullstream	Saccade	Partial	3	2713	2773	60							329.49	528.22				0.6147	0.26285		
18521	Recording030	participant27_trial01	Entire Recording	1	fullstream	Saccade	Partial	4	3323	3353	30							241.53	274.87							
18522	Recording030	participant27_trial01	Entire Recording	1	fullstream	Saccade	Partial	5	3363	3393	30							141.16	144.25							
18523	Recording030	participant27_trial01	Entire Recording	1	fullstream	Saccade	Partial	6	3413	3433	20							235.38	235.38							
18524	Recording030	participant27_trial01	Entire Recording	1	fullstream	Saccade	Partial	7	3493	3513	20							116.58	116.58							
18525	Recording030	participant27_trial01	Entire Recording	1	fullstream	Saccade	Partial	8	3563	3583	20							100.41	100.41						0.66068	0.58002
18526	Recording030	participant27_trial01	Entire Recording	1	fullstream	Fixation	Whole	6	3583	3653	70			0.66068	0.58002	3.4451										
18527	Recording030	participant27_trial01	Entire Recording	1	fullstream	Saccade	Partial	9	3653	3683	30							117.19	126.45				0.66068	0.58002		
18528	Recording030	participant27_trial01	Entire Recording	1	fullstream	Saccade	Partial	10	3693	3713	20							100.75	100.77						0.5112399999999999	0.5374
18529	Recording030	participant27_trial01	Entire Recording	1	fullstream	Fixation	Whole	7	3713	3933	220			0.5112399999999999	0.5374	3.1957										
18530	Recording030	participant27_trial01	Entire Recording	1	fullstream	Saccade	Whole	11	3933	3953	20						214.07	116.33	118.96	8.97			0.5112399999999999	0.5374	0.41678000000000004	0.60129
18531	Recording030	participant27_trial01	Entire Recording	1	fullstream	Fixation	Whole	8	3953	4143	190			0.41678000000000004	0.60129	3.08371										
18532	Recording030	participant27_trial01	Entire Recording	1	fullstream	Saccade	Partial	12	4143	4193	50							857.81	1339.8				0.41678000000000004	0.60129		
18533	Recording030	participant27_trial01	Entire Recording	1	fullstream	Saccade	Partial	13	4233	4253	20							1162.0	1162.0							
18534	Recording030	participant27_trial01	Entire Recording	1	fullstream	Saccade	Partial	14	4263	4282	20							419.17	419.17							
18535	Recording030	participant27_trial01	Entire Recording	1	fullstream	Fixation	Partial	9	4382	4512	130			0.42233999999999994	0.6814600000000001	3.03672										
18536	Recording030	participant27_trial01	Entire Recording	1	fullstream	Fixation	Partial	10	4532	4622	90			0.42658999999999997	0.7026100000000001	3.06195										
18537	Recording030	participant27_trial01	Entire Recording	1	fullstream	Fixation	Partial	11	4642	4772	130			0.4317	0.74584	3.10419										
18538	Recording030	participant27_trial01	Entire Recording	1	fullstream	Saccade	Partial	15	4842	4862	20							205.57	216.84							
18539	Recording030	participant27_trial01	Entire Recording	1	fullstream	Fixation	Partial	12	4962	5062	100			0.4816	0.74856	3.03667										
18540	Recording030	participant27_trial01	Entire Recording	1	fullstream	Fixation	Partial	13	5082	5192	110			0.48058999999999996	0.6484300000000001	3.0493200000000003										
18541	Recording030	participant27_trial01	Entire Recording	1	fullstream	Fixation	Partial	14	5232	5472	240			0.48039	0.59583	3.09018										
18542	Recording030	participant27_trial01	Entire Recording	1	fullstream	Fixation	Partial	15	5492	5632	140			0.47906000000000004	0.60643	3.07764										
18543	Recording030	participant27_trial01	Entire Recording	1	fullstream	Saccade	Whole	16	5632	5652	20						80.88	136.24	136.26	1.5			0.47906000000000004	0.60643	0.48406000000000005	0.57527
18544	Recording030	participant27_trial01	Entire Recording	1	fullstream	Fixation	Partial	16	5652	6041	390			0.48406000000000005	0.57527	3.09758										
18545	Recording030	participant27_trial01	Entire Recording	1	fullstream	Fixation	Partial	17	6141	6411	270			0.47868	0.635	3.06155										
18546	Recording030	participant27_trial01	Entire Recording	1	fullstream	Saccade	Whole	17	6411	6441	30						239.48	147.81	183.59	6.42			0.47868	0.635	0.42243	0.73043
18547	Recording030	participant27_trial01	Entire Recording	1	fullstream	Fixation	Partial	18	6441	6621	180			0.42243	0.73043	3.02089										
18548	Recording030	participant27_trial01	Entire Recording	1	fullstream	Fixation	Partial	19	6641	6761	120			0.43517	0.73934	3.03483										
18549	Recording030	participant27_trial01	Entire Recording	1	fullstream	Fixation	Partial	20	6781	6971	190			0.41915	0.76452	3.0303										
18550	Recording030	participant27_trial01	Entire Recording	1	fullstream	Saccade	Whole	18	6971	7001	30						356.09	136.88	167.65	5.47			0.41915	0.76452	0.48112	0.76876
