	Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
46397	Recording065	participant13_trial03	Entire Recording	1		Fixation	Partial	1	0	155	155			0.34778000000000003	0.45427	2.4792799999999997										
46398	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	2	255	745	490			0.33896	0.48200000000000004	2.4565										
46399	Recording065	participant13_trial03	Entire Recording	1	fullstream	Saccade	Partial	1	745	785	40							211.62	266.35				0.33896	0.48200000000000004		
46400	Recording065	participant13_trial03	Entire Recording	1	fullstream	Saccade	Partial	2	1494	1524	30							475.75	649.63							
46401	Recording065	participant13_trial03	Entire Recording	1	fullstream	Saccade	Partial	3	1534	1564	30							319.54	327.02							
46402	Recording065	participant13_trial03	Entire Recording	1	fullstream	Saccade	Partial	4	1624	1684	60							228.53	328.95							
46403	Recording065	participant13_trial03	Entire Recording	1	fullstream	Saccade	Partial	5	1744	1774	30							199.74	282.99							
46404	Recording065	participant13_trial03	Entire Recording	1	fullstream	Saccade	Partial	6	1804	1814	10							100.1	100.1							
46405	Recording065	participant13_trial03	Entire Recording	1	fullstream	Saccade	Partial	7	1824	1854	30							161.59	182.48							
46406	Recording065	participant13_trial03	Entire Recording	1	fullstream	Saccade	Partial	8	1924	1944	20							137.91	142.54						0.36814	0.40573000000000004
46407	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	3	1944	2034	90			0.36814	0.40573000000000004	2.22102										
46408	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	4	2154	2334	180			0.47079	0.48818	2.20091										
46409	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	5	2424	2603	180			0.47989	0.53514	2.16289										
46410	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	6	2623	2723	100			0.46551000000000003	0.54625	2.17199										
46411	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	7	2743	2983	240			0.45651	0.5694899999999999	2.14273										
46412	Recording065	participant13_trial03	Entire Recording	1	fullstream	Saccade	Whole	9	2983	2993	10						140.2	144.59	144.59	6.33			0.45651	0.5694899999999999	0.39427	0.51763
46413	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	8	2993	3273	280			0.39427	0.51763	2.14675										
46414	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	9	3293	3373	80			0.4145	0.5582600000000001	2.19715										
46415	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	10	3443	3573	130			0.45888999999999996	0.58916	2.2597										
46416	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	11	3593	3703	110			0.48968999999999996	0.61615	2.2422										
46417	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	12	3753	4053	300			0.50241	0.63676	2.23433										
46418	Recording065	participant13_trial03	Entire Recording	1	fullstream	Saccade	Partial	10	4053	4073	20							148.2	162.96				0.50241	0.63676		
46419	Recording065	participant13_trial03	Entire Recording	1	fullstream	Saccade	Partial	11	4083	4103	20							106.15	106.15							
46420	Recording065	participant13_trial03	Entire Recording	1	fullstream	Saccade	Partial	12	4143	4193	50							347.68	460.28						0.68083	0.51836
46421	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	13	4193	4272	80			0.68083	0.51836	2.34574										
46422	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	14	4292	4362	70			0.64203	0.50771	2.31006										
46423	Recording065	participant13_trial03	Entire Recording	1	fullstream	Saccade	Partial	13	4362	4402	40							416.63	541.12				0.64203	0.50771		
46424	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	15	4422	4632	210			0.47585	0.69936	2.25274										
46425	Recording065	participant13_trial03	Entire Recording	1	fullstream	Saccade	Partial	14	4632	4652	20							138.55	138.55				0.47585	0.69936		
46426	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	16	4692	4922	230			0.50768	0.80083	2.30443										
46427	Recording065	participant13_trial03	Entire Recording	1	fullstream	Saccade	Partial	15	4922	4942	20							135.68	135.68				0.50768	0.80083		
46428	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	17	4962	5352	390			0.47688	0.6715	2.24865										
46429	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	18	5412	5482	70			0.47102	0.6703600000000001	2.26918										
46430	Recording065	participant13_trial03	Entire Recording	1	fullstream	Saccade	Partial	16	5482	5552	70							319.65	476.94				0.47102	0.6703600000000001		
46431	Recording065	participant13_trial03	Entire Recording	1	fullstream	Saccade	Partial	17	5692	5712	20							152.31	167.3						0.48538000000000003	0.30299
46432	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	19	5712	5842	130			0.48538000000000003	0.30299	2.27979										
46433	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	20	5862	5942	80			0.48496000000000006	0.31674	2.25469										
46434	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	21	5961	6391	430			0.53366	0.28767	2.31013										
46435	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	22	6661	6771	110			0.57015	0.38011	2.32147										
46436	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	23	6791	6901	110			0.57503	0.4064	2.3626099999999997										
46437	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	24	6941	7171	230			0.5422399999999999	0.4063	2.3351										
46438	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	25	7211	7321	110			0.52518	0.47516	2.30972										
46439	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	26	7361	7471	110			0.55457	0.59351	2.30856										
46440	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	27	7491	7571	80			0.59214	0.69048	2.3002										
46441	Recording065	participant13_trial03	Entire Recording	1	fullstream	Saccade	Partial	18	7571	7601	30							272.11	355.04				0.59214	0.69048		
46442	Recording065	participant13_trial03	Entire Recording	1	fullstream	Saccade	Partial	19	7621	7750	130							220.49	499.73							
46443	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	28	7810	7900	90			0.48131999999999997	0.33903	2.2344										
46444	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	29	7920	8010	90			0.54996	0.35372	2.22853										
46445	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	30	8110	8320	210			0.5617800000000001	0.38288	2.3102099999999997										
46446	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	31	8360	8600	240			0.54528	0.44348000000000004	2.4091299999999998										
46447	Recording065	participant13_trial03	Entire Recording	1	fullstream	Saccade	Whole	20	8600	8660	60						266.03	193.21	235.93	13.27			0.54528	0.44348000000000004	0.52412	0.7481399999999999
46448	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Whole	32	8660	9020	360			0.52412	0.7481399999999999	2.36122										
46449	Recording065	participant13_trial03	Entire Recording	1	fullstream	Saccade	Whole	21	9020	9070	50						100.24	306.26	394.01	16.6			0.52412	0.7481399999999999	0.46113000000000004	0.39938
46450	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	33	9070	9190	120			0.46113000000000004	0.39938	2.34953										
46451	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	34	9210	9320	110			0.46645	0.44364	2.31229										
46452	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	35	9340	9539	200			0.46462	0.48749	2.28875										
46453	Recording065	participant13_trial03	Entire Recording	1	fullstream	Fixation	Partial	36	9629	9739	110			0.45815	0.5099600000000001	2.26363										
