	Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
12197	Recording022	participant12_trial03	Entire Recording	1		Fixation	Partial	1	0	175	175			0.44631000000000004	0.2611	2.69402										
12198	Recording022	participant12_trial03	Entire Recording	1		Fixation	Partial	2	275	645	370			0.44183	0.26958000000000004	2.7035										
12199	Recording022	participant12_trial03	Entire Recording	1		Saccade	Whole	1	645	665	20						29.37	136.15	139.26	3.8			0.44183	0.26958000000000004	0.48217	0.24688000000000002
12200	Recording022	participant12_trial03	Entire Recording	1	fullstream	Fixation	Whole	3	665	904	240			0.48217	0.24688000000000002	2.77855										
12201	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	2	904	924	20							175.66	175.66				0.48217	0.24688000000000002		
12202	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	3	1144	1184	40							147.64	164.79							
12203	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	4	1304	1334	30							192.21	192.21							
12204	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	5	1404	1434	30							106.61	106.61							
12205	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	6	1444	1464	20							920.11	920.11							
12206	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	7	1474	1504	30							212.12	297.51							
12207	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	8	1514	1564	50							264.42	383.37							
12208	Recording022	participant12_trial03	Entire Recording	1	fullstream	Fixation	Partial	4	1574	1644	70			0.0627	0.92522	2.61343										
12209	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	9	1644	1654	10							102.74	102.74				0.0627	0.92522		
12210	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	10	1714	1734	20							118.41	128.21							
12211	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	11	1754	1824	70							479.93	620.9							
12212	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	12	1994	2074	80							335.63	577.95							
12213	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	13	2084	2134	50							194.47	329.29							
12214	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	14	2164	2194	30							394.1	499.69							
12215	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	15	2234	2274	40							264.25	319.26							
12216	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	16	2314	2344	30							1249.4	1270.7							
12217	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	17	2384	2404	20							467.95	467.95							
12218	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	18	2434	2454	20							151.0	151.0							
12219	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	19	2514	2593	80							358.56	592.01						0.58923	0.70567
12220	Recording022	participant12_trial03	Entire Recording	1	fullstream	Fixation	Partial	5	2593	2703	110			0.58923	0.70567	2.39059										
12221	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	20	2743	2763	20							120.94	120.94						0.5338	0.6702899999999999
12222	Recording022	participant12_trial03	Entire Recording	1	fullstream	Fixation	Whole	6	2763	2863	100			0.5338	0.6702899999999999	2.3397200000000002										
12223	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Whole	21	2863	2893	30						117.19	207.41	286.69	7.09			0.5338	0.6702899999999999	0.49617	0.59705
12224	Recording022	participant12_trial03	Entire Recording	1	fullstream	Fixation	Whole	7	2893	2993	100			0.49617	0.59705	2.26155										
12225	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Whole	22	2993	3003	10						266.44	108.58	108.58	3.06			0.49617	0.59705	0.4942	0.62884
12226	Recording022	participant12_trial03	Entire Recording	1	fullstream	Fixation	Whole	8	3003	3143	140			0.4942	0.62884	2.31003										
12227	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	23	3143	3163	20							171.89	171.89				0.4942	0.62884		
12228	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	24	3213	3223	10							152.75	152.75							
12229	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	25	3363	3393	30							175.45	204.56							
12230	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	26	3433	3473	40							182.78	258.82							
12231	Recording022	participant12_trial03	Entire Recording	1	fullstream	Fixation	Partial	9	3543	3623	80			0.52977	0.73283	2.4600400000000002										
12232	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	27	3623	3653	30							175.44	206.39				0.52977	0.73283		
12233	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	28	3693	3743	50							373.77	730.97							
12234	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	29	3753	3773	20							594.97	594.97							
12235	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	30	3843	3873	30							115.84	119.58							
12236	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	31	3913	3933	20							139.94	146.56							
12237	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	32	4013	4033	20							156.19	156.19						0.5049899999999999	0.70348
12238	Recording022	participant12_trial03	Entire Recording	1	fullstream	Fixation	Partial	10	4033	4123	90			0.5049899999999999	0.70348	2.51056										
12239	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	33	4143	4173	30							170.11	170.11							
12240	Recording022	participant12_trial03	Entire Recording	1	fullstream	Fixation	Partial	11	4262	4342	80			0.51413	0.58035	2.53348										
12241	Recording022	participant12_trial03	Entire Recording	1	fullstream	Fixation	Partial	12	4392	4462	70			0.5169100000000001	0.5908100000000001	2.5476400000000003										
12242	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	34	4462	4502	40							537.54	781.68				0.5169100000000001	0.5908100000000001		
12243	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	35	4542	4562	20							173.75	173.75							
12244	Recording022	participant12_trial03	Entire Recording	1	fullstream	Fixation	Partial	13	4622	4792	170			0.76078	0.72192	2.66332										
12245	Recording022	participant12_trial03	Entire Recording	1	fullstream	Fixation	Partial	14	4832	4942	110			0.73131	0.7219399999999999	2.6600900000000003										
12246	Recording022	participant12_trial03	Entire Recording	1	fullstream	Fixation	Partial	15	4982	5412	430			0.68062	0.6996600000000001	2.5392900000000003										
12247	Recording022	participant12_trial03	Entire Recording	1	fullstream	Fixation	Partial	16	5462	5582	120			0.64025	0.68661	2.47853										
12248	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Whole	36	5582	5652	70						204.28	345.17	490.93	25.49			0.64025	0.68661	0.3503	0.8174100000000001
12249	Recording022	participant12_trial03	Entire Recording	1	fullstream	Fixation	Whole	17	5652	5722	70			0.3503	0.8174100000000001	2.52085										
12250	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Whole	37	5722	5742	20						50.56	203.6	208.75	4.97			0.3503	0.8174100000000001	0.41405	0.73988
12251	Recording022	participant12_trial03	Entire Recording	1	fullstream	Fixation	Whole	18	5742	5842	100			0.41405	0.73988	2.42765										
12252	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	38	5842	5911	70							315.22	711.28				0.41405	0.73988		
12253	Recording022	participant12_trial03	Entire Recording	1	fullstream	Fixation	Partial	19	5991	6071	80			0.62426	0.59653	2.51962										
12254	Recording022	participant12_trial03	Entire Recording	1	fullstream	Fixation	Partial	20	6131	6261	130			0.58028	0.66161	2.43768										
12255	Recording022	participant12_trial03	Entire Recording	1	fullstream	Fixation	Partial	21	6281	6371	90			0.5692	0.6593600000000001	2.4333099999999996										
12256	Recording022	participant12_trial03	Entire Recording	1	fullstream	Fixation	Partial	22	6391	6511	120			0.55475	0.65428	2.4645799999999998										
12257	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	39	6701	6721	20							206.18	206.18							
12258	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	40	6741	6771	30							247.65	247.65							
12259	Recording022	participant12_trial03	Entire Recording	1	fullstream	Fixation	Partial	23	6811	6921	110			0.42188000000000003	0.7295	2.4226400000000003										
12260	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	41	6921	6941	20							192.78	192.78				0.42188000000000003	0.7295		
12261	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	42	7031	7061	30							298.12	374.2							
12262	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	43	7101	7151	50							444.21	663.14							
12263	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	44	7181	7211	30							119.25	127.67							
12264	Recording022	participant12_trial03	Entire Recording	1	fullstream	Fixation	Partial	24	7231	7321	90			0.30948000000000003	0.62541	2.5390200000000003										
12265	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	45	7321	7341	20							197.68	197.68				0.30948000000000003	0.62541		
12266	Recording022	participant12_trial03	Entire Recording	1	fullstream	Fixation	Partial	25	7401	7491	90			0.40465999999999996	0.5594600000000001	2.56705										
12267	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	46	7551	7581	30							142.6	200.0							
12268	Recording022	participant12_trial03	Entire Recording	1	fullstream	Fixation	Partial	26	7650	7750	100			0.42628999999999995	0.67035	2.51194										
12269	Recording022	participant12_trial03	Entire Recording	1	fullstream	Saccade	Partial	47	7750	7790	40							179.89	233.18				0.42628999999999995	0.67035		
12270	Recording022	participant12_trial03	Entire Recording	1	fullstream	Fixation	Partial	27	7810	7970	160			0.47631	0.78559	2.61827										
