	Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
44895	Recording063	participant13_trial01	Entire Recording	1		Saccade	Partial	1	0	35	35							225.34	263.05							
44896	Recording063	participant13_trial01	Entire Recording	1		Saccade	Partial	2	45	95	50							205.09	249.7							
44897	Recording063	participant13_trial01	Entire Recording	1		Saccade	Partial	3	105	135	30							218.48	281.73							
44898	Recording063	participant13_trial01	Entire Recording	1	fullstream	Fixation	Partial	1	295	425	130			0.58353	0.19852999999999998	2.49649										
44899	Recording063	participant13_trial01	Entire Recording	1	fullstream	Fixation	Partial	2	445	515	70			0.55896	0.21034	2.47981										
44900	Recording063	participant13_trial01	Entire Recording	1	fullstream	Fixation	Partial	3	575	675	100			0.54599	0.21405	2.44982										
44901	Recording063	participant13_trial01	Entire Recording	1	fullstream	Saccade	Partial	4	675	735	60							282.95	490.44				0.54599	0.21405		
44902	Recording063	participant13_trial01	Entire Recording	1	fullstream	Saccade	Partial	5	765	785	20							184.52	218.16							
44903	Recording063	participant13_trial01	Entire Recording	1	fullstream	Saccade	Partial	6	795	815	20							137.24	150.61							
44904	Recording063	participant13_trial01	Entire Recording	1	fullstream	Saccade	Partial	7	835	854	20							129.0	129.0							
44905	Recording063	participant13_trial01	Entire Recording	1	fullstream	Saccade	Partial	8	1044	1074	30							247.04	247.04							
44906	Recording063	participant13_trial01	Entire Recording	1	fullstream	Saccade	Partial	9	1104	1154	50							227.1	320.68							
44907	Recording063	participant13_trial01	Entire Recording	1	fullstream	Saccade	Partial	10	1174	1194	20							210.83	210.83							
44908	Recording063	participant13_trial01	Entire Recording	1	fullstream	Saccade	Partial	11	1204	1224	20							149.82	149.82							
44909	Recording063	participant13_trial01	Entire Recording	1	fullstream	Saccade	Partial	12	1444	1484	40							242.03	333.88							
44910	Recording063	participant13_trial01	Entire Recording	1	fullstream	Saccade	Partial	13	1504	1554	50							248.89	265.57							
44911	Recording063	participant13_trial01	Entire Recording	1	fullstream	Saccade	Partial	14	1574	1624	50							308.03	417.8							
44912	Recording063	participant13_trial01	Entire Recording	1	fullstream	Saccade	Partial	15	1644	1704	60							148.05	192.58							
44913	Recording063	participant13_trial01	Entire Recording	1	fullstream	Saccade	Partial	16	1744	1804	60							124.97	166.24							
44914	Recording063	participant13_trial01	Entire Recording	1	fullstream	Saccade	Partial	17	1824	1854	30							143.93	149.13							
44915	Recording063	participant13_trial01	Entire Recording	1	fullstream	Saccade	Partial	18	1874	1894	20							115.67	115.67							
44916	Recording063	participant13_trial01	Entire Recording	1	fullstream	Saccade	Partial	19	1954	1974	20							120.39	120.39							
44917	Recording063	participant13_trial01	Entire Recording	1	fullstream	Fixation	Partial	4	1994	2074	80			0.49626000000000003	0.47261000000000003	2.34472										
44918	Recording063	participant13_trial01	Entire Recording	1	fullstream	Saccade	Partial	20	2074	2114	40							280.78	452.74				0.49626000000000003	0.47261000000000003		
44919	Recording063	participant13_trial01	Entire Recording	1	fullstream	Saccade	Partial	21	2124	2144	20							146.6	146.6							
44920	Recording063	participant13_trial01	Entire Recording	1	fullstream	Saccade	Partial	22	2184	2214	30							173.82	235.76							
44921	Recording063	participant13_trial01	Entire Recording	1	fullstream	Saccade	Partial	23	2334	2354	20							143.59	167.02							
