	Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
53143	Recording070	participant06_trial02	Entire Recording	1		Fixation	Partial	1	0	175	175			0.47571	0.40719	2.86767										
53144	Recording070	participant06_trial02	Entire Recording	1	fullstream	Fixation	Partial	2	255	934	680			0.47153999999999996	0.42093	2.89301										
53145	Recording070	participant06_trial02	Entire Recording	1	fullstream	Fixation	Partial	3	954	1114	160			0.50625	0.41498999999999997	2.8885400000000003										
53146	Recording070	participant06_trial02	Entire Recording	1	fullstream	Saccade	Partial	1	1114	1204	90							236.21	318.94				0.50625	0.41498999999999997		
53147	Recording070	participant06_trial02	Entire Recording	1	fullstream	Saccade	Partial	2	1644	1674	30							190.71	208.78							
53148	Recording070	participant06_trial02	Entire Recording	1	fullstream	Saccade	Partial	3	1684	1704	20							126.41	146.0							
53149	Recording070	participant06_trial02	Entire Recording	1	fullstream	Saccade	Partial	4	1724	1734	10							155.26	155.26							
53150	Recording070	participant06_trial02	Entire Recording	1	fullstream	Saccade	Partial	5	1764	1824	60							141.47	176.15							
53151	Recording070	participant06_trial02	Entire Recording	1	fullstream	Saccade	Partial	6	1954	1964	10							101.95	101.95							
53152	Recording070	participant06_trial02	Entire Recording	1	fullstream	Saccade	Partial	7	1974	2024	50							265.16	425.94							
53153	Recording070	participant06_trial02	Entire Recording	1	fullstream	Saccade	Partial	8	2044	2074	30							158.03	171.15							
53154	Recording070	participant06_trial02	Entire Recording	1	fullstream	Fixation	Partial	4	2094	2204	110			0.43768999999999997	0.50595	2.78631										
53155	Recording070	participant06_trial02	Entire Recording	1	fullstream	Fixation	Partial	5	2224	2324	100			0.44128	0.49407	2.80248										
53156	Recording070	participant06_trial02	Entire Recording	1	fullstream	Fixation	Partial	6	2344	2454	110			0.47736000000000006	0.45905	2.80516										
53157	Recording070	participant06_trial02	Entire Recording	1	fullstream	Fixation	Partial	7	2474	2574	100			0.5071399999999999	0.42844	2.8152										
53158	Recording070	participant06_trial02	Entire Recording	1	fullstream	Saccade	Whole	9	2574	2613	40						30.19	154.48	203.98	8.15			0.5071399999999999	0.42844	0.5925199999999999	0.37878
53159	Recording070	participant06_trial02	Entire Recording	1	fullstream	Fixation	Partial	8	2613	2723	110			0.5925199999999999	0.37878	2.79955										
53160	Recording070	participant06_trial02	Entire Recording	1	fullstream	Fixation	Partial	9	2743	2853	110			0.62362	0.43868	2.75153										
53161	Recording070	participant06_trial02	Entire Recording	1	fullstream	Saccade	Partial	10	2953	2983	30							156.84	177.51						0.61968	0.4
53162	Recording070	participant06_trial02	Entire Recording	1	fullstream	Fixation	Partial	10	2983	3113	130			0.61968	0.4	2.79679										
53163	Recording070	participant06_trial02	Entire Recording	1	fullstream	Saccade	Partial	11	3173	3203	30							224.23	269.13						0.63385	0.28192
53164	Recording070	participant06_trial02	Entire Recording	1	fullstream	Fixation	Partial	11	3203	3403	200			0.63385	0.28192	2.80028										
