	Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
9401	Recording018	participant08_trial02	Entire Recording	1		Fixation	Partial	1	0	165	165			0.48973999999999995	0.09872	2.6535599999999997										
9402	Recording018	participant08_trial02	Entire Recording	1		Fixation	Partial	2	285	405	120			0.48205	0.09999	2.65498										
9403	Recording018	participant08_trial02	Entire Recording	1		Fixation	Partial	3	545	665	120			0.47291000000000005	0.11549000000000001	2.64483										
9404	Recording018	participant08_trial02	Entire Recording	1	fullstream	Fixation	Partial	4	745	924	180			0.46466	0.10203	2.6653700000000002										
9405	Recording018	participant08_trial02	Entire Recording	1	fullstream	Fixation	Partial	5	984	1124	140			0.46713999999999994	0.13596	2.88863										
9406	Recording018	participant08_trial02	Entire Recording	1	fullstream	Fixation	Partial	6	1284	1494	210			0.46388	0.10542	2.72808										
9407	Recording018	participant08_trial02	Entire Recording	1	fullstream	Fixation	Partial	7	1544	1674	130			0.41584	0.11819	2.72533										
9408	Recording018	participant08_trial02	Entire Recording	1	fullstream	Saccade	Partial	1	1674	1694	20							205.6	205.6				0.41584	0.11819		
9409	Recording018	participant08_trial02	Entire Recording	1	fullstream	Saccade	Partial	2	2164	2194	30							433.66	433.66							
9410	Recording018	participant08_trial02	Entire Recording	1	fullstream	Saccade	Partial	3	2234	2264	30							212.96	212.96							
9411	Recording018	participant08_trial02	Entire Recording	1	fullstream	Saccade	Partial	4	2284	2304	20							117.84	117.84							
9412	Recording018	participant08_trial02	Entire Recording	1	fullstream	Saccade	Partial	5	2324	2344	20							107.87	107.87							
9413	Recording018	participant08_trial02	Entire Recording	1	fullstream	Saccade	Partial	6	2384	2424	40							163.13	192.01							
9414	Recording018	participant08_trial02	Entire Recording	1	fullstream	Saccade	Partial	7	2454	2464	10							104.03	104.03							
9415	Recording018	participant08_trial02	Entire Recording	1	fullstream	Saccade	Partial	8	2474	2494	20							111.05	111.05							
9416	Recording018	participant08_trial02	Entire Recording	1	fullstream	Fixation	Partial	8	2514	2643	130			0.6147699999999999	0.33660999999999996	2.6572400000000003										
9417	Recording018	participant08_trial02	Entire Recording	1	fullstream	Saccade	Partial	9	2643	2663	20							158.29	183.81				0.6147699999999999	0.33660999999999996		
9418	Recording018	participant08_trial02	Entire Recording	1	fullstream	Saccade	Partial	10	2693	2723	30							190.04	218.62							
9419	Recording018	participant08_trial02	Entire Recording	1	fullstream	Fixation	Partial	9	2763	3313	550			0.53574	0.26874000000000003	2.52164										
9420	Recording018	participant08_trial02	Entire Recording	1	fullstream	Fixation	Partial	10	3333	3423	90			0.52993	0.32161	2.49745										
9421	Recording018	participant08_trial02	Entire Recording	1	fullstream	Fixation	Partial	11	3503	3633	130			0.55345	0.33023	2.5322400000000003										
9422	Recording018	participant08_trial02	Entire Recording	1	fullstream	Fixation	Partial	12	3733	3983	250			0.5022399999999999	0.19009	2.52928										
9423	Recording018	participant08_trial02	Entire Recording	1	fullstream	Fixation	Partial	13	4003	4163	160			0.5123	0.22011999999999998	2.54736										
9424	Recording018	participant08_trial02	Entire Recording	1	fullstream	Saccade	Partial	11	4163	4183	20							119.85	119.85				0.5123	0.22011999999999998		
9425	Recording018	participant08_trial02	Entire Recording	1	fullstream	Fixation	Partial	14	4332	4462	130			0.45519	0.33228	2.6255										
9426	Recording018	participant08_trial02	Entire Recording	1	fullstream	Saccade	Partial	12	4462	4532	70							413.54	699.53				0.45519	0.33228		
9427	Recording018	participant08_trial02	Entire Recording	1	fullstream	Saccade	Partial	13	4552	4562	10							130.62	130.62							
9428	Recording018	participant08_trial02	Entire Recording	1	fullstream	Saccade	Partial	14	4572	4592	20							134.86	158.5						0.67342	0.31408
9429	Recording018	participant08_trial02	Entire Recording	1	fullstream	Fixation	Partial	15	4592	4732	140			0.67342	0.31408	2.74243										
9430	Recording018	participant08_trial02	Entire Recording	1	fullstream	Fixation	Partial	16	4752	4912	160			0.62395	0.26661999999999997	2.72377										
9431	Recording018	participant08_trial02	Entire Recording	1	fullstream	Saccade	Partial	15	5032	5112	80							304.32	480.05							
9432	Recording018	participant08_trial02	Entire Recording	1	fullstream	Fixation	Partial	17	5152	5222	70			0.41498	0.33044	2.6584										
9433	Recording018	participant08_trial02	Entire Recording	1	fullstream	Saccade	Partial	16	5222	5242	20							265.64	265.64				0.41498	0.33044		
9434	Recording018	participant08_trial02	Entire Recording	1	fullstream	Saccade	Partial	17	5342	5412	70							171.84	269.24							
9435	Recording018	participant08_trial02	Entire Recording	1	fullstream	Saccade	Partial	18	5432	5462	30							173.26	187.62							
9436	Recording018	participant08_trial02	Entire Recording	1	fullstream	Saccade	Partial	19	5482	5492	10							103.04	103.04							
9437	Recording018	participant08_trial02	Entire Recording	1	fullstream	Saccade	Partial	20	5522	5542	20							165.9	165.9							
9438	Recording018	participant08_trial02	Entire Recording	1	fullstream	Fixation	Partial	18	5632	5712	80			0.38519000000000003	0.11978	2.67448										
9439	Recording018	participant08_trial02	Entire Recording	1	fullstream	Saccade	Partial	21	5732	5772	40							226.26	273.78						0.40294	0.29268
9440	Recording018	participant08_trial02	Entire Recording	1	fullstream	Fixation	Partial	19	5772	5982	210			0.40294	0.29268	2.64642										
9441	Recording018	participant08_trial02	Entire Recording	1	fullstream	Fixation	Partial	20	6032	6241	210			0.41485	0.314	2.74091										
9442	Recording018	participant08_trial02	Entire Recording	1	fullstream	Fixation	Partial	21	6261	6431	170			0.43822	0.3761	2.75562										
9443	Recording018	participant08_trial02	Entire Recording	1	fullstream	Fixation	Partial	22	6451	6541	90			0.45198	0.41012	2.72966										
9444	Recording018	participant08_trial02	Entire Recording	1	fullstream	Fixation	Partial	23	6701	6821	120			0.48391000000000006	0.48651000000000005	2.64709										
9445	Recording018	participant08_trial02	Entire Recording	1	fullstream	Fixation	Partial	24	6861	6981	120			0.49506000000000006	0.50226	2.65501										
