	Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
29850	Recording046	participant01_trial03	Entire Recording	1		Fixation	Partial	1	0	185	185			0.44921000000000005	0.35828000000000004	2.80493										
29851	Recording046	participant01_trial03	Entire Recording	1	fullstream	Fixation	Partial	2	305	815	510			0.44823	0.36851	2.72951										
29852	Recording046	participant01_trial03	Entire Recording	1	fullstream	Saccade	Partial	1	1164	1184	20							492.32	492.32							
29853	Recording046	participant01_trial03	Entire Recording	1	fullstream	Saccade	Partial	2	1194	1214	20							155.14	155.14							
29854	Recording046	participant01_trial03	Entire Recording	1	fullstream	Saccade	Partial	3	1464	1544	80							236.77	427.97							
29855	Recording046	participant01_trial03	Entire Recording	1	fullstream	Saccade	Partial	4	1564	1604	40							137.35	168.03							
29856	Recording046	participant01_trial03	Entire Recording	1	fullstream	Saccade	Partial	5	1614	1664	50							274.08	402.27							
29857	Recording046	participant01_trial03	Entire Recording	1	fullstream	Saccade	Partial	6	1734	1754	20							167.8	167.8						0.23084000000000002	0.73168
29858	Recording046	participant01_trial03	Entire Recording	1	fullstream	Fixation	Partial	3	1754	1894	140			0.23084000000000002	0.73168	2.61203										
29859	Recording046	participant01_trial03	Entire Recording	1	fullstream	Fixation	Partial	4	1964	2214	250			0.3301	0.73324	2.38654										
29860	Recording046	participant01_trial03	Entire Recording	1	fullstream	Saccade	Partial	7	2214	2234	20							126.88	126.88				0.3301	0.73324		
29861	Recording046	participant01_trial03	Entire Recording	1	fullstream	Fixation	Partial	5	2284	2414	130			0.42708	0.9081100000000001	2.30095										
29862	Recording046	participant01_trial03	Entire Recording	1	fullstream	Saccade	Partial	8	3003	3023	20							134.33	134.33							
29863	Recording046	participant01_trial03	Entire Recording	1	fullstream	Fixation	Partial	6	3063	3213	150			0.50312	0.76798	2.37289										
29864	Recording046	participant01_trial03	Entire Recording	1	fullstream	Saccade	Partial	9	3253	3293	40							156.22	185.65							
