	Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
5871	Recording008	participant07_trial02	Entire Recording	1		Fixation	Partial	1	0	155	155			0.51545	0.32614	3.00335										
5872	Recording008	participant07_trial02	Entire Recording	1	fullstream	Fixation	Partial	2	235	1054	820			0.52152	0.32499	3.0121700000000002										
5873	Recording008	participant07_trial02	Entire Recording	1	fullstream	Saccade	Whole	1	1054	1094	40						195.65	135.73	163.26	5.44			0.52152	0.32499	0.46371999999999997	0.34118000000000004
5874	Recording008	participant07_trial02	Entire Recording	1	fullstream	Fixation	Whole	3	1094	1334	240			0.46371999999999997	0.34118000000000004	3.01966										
5875	Recording008	participant07_trial02	Entire Recording	1	fullstream	Saccade	Partial	2	1334	1354	20							296.39	322.04				0.46371999999999997	0.34118000000000004		
5876	Recording008	participant07_trial02	Entire Recording	1	fullstream	Saccade	Partial	3	1364	1444	80							205.88	369.5							
5877	Recording008	participant07_trial02	Entire Recording	1	fullstream	Fixation	Partial	4	1494	1624	130			0.19204000000000002	0.34359	3.09064										
5878	Recording008	participant07_trial02	Entire Recording	1	fullstream	Saccade	Whole	4	1624	1634	10						210.93	143.07	143.07	3.96			0.19204000000000002	0.34359	0.13201	0.37956
5879	Recording008	participant07_trial02	Entire Recording	1	fullstream	Fixation	Whole	5	1634	1714	80			0.13201	0.37956	3.00583										
5880	Recording008	participant07_trial02	Entire Recording	1	fullstream	Saccade	Partial	5	1714	1744	30							376.82	412.11				0.13201	0.37956		
5881	Recording008	participant07_trial02	Entire Recording	1	fullstream	Saccade	Partial	6	1784	1824	40							157.37	165.08							
5882	Recording008	participant07_trial02	Entire Recording	1	fullstream	Saccade	Partial	7	1864	1894	30							137.41	143.58							
5883	Recording008	participant07_trial02	Entire Recording	1	fullstream	Fixation	Partial	6	1914	2004	90			0.2158	0.45263000000000003	2.81312										
