	Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
64225	Recording085	participant04_trial02	Entire Recording	1		Fixation	Partial	1	0	175	175			0.43053	0.5242600000000001	2.6846400000000004										
64226	Recording085	participant04_trial02	Entire Recording	1		Saccade	Partial	1	385	405	20							194.31	194.31						0.46102	0.54401
64227	Recording085	participant04_trial02	Entire Recording	1	fullstream	Fixation	Partial	2	405	515	110			0.46102	0.54401	2.5853099999999998										
64228	Recording085	participant04_trial02	Entire Recording	1	fullstream	Saccade	Partial	2	615	675	60							299.9	493.17							
64229	Recording085	participant04_trial02	Entire Recording	1	fullstream	Saccade	Partial	3	705	725	20							138.93	165.88							
64230	Recording085	participant04_trial02	Entire Recording	1	fullstream	Saccade	Partial	4	755	775	20							135.88	158.08							
64231	Recording085	participant04_trial02	Entire Recording	1	fullstream	Saccade	Partial	5	825	845	20							236.36	236.36							
64232	Recording085	participant04_trial02	Entire Recording	1	fullstream	Saccade	Partial	6	894	914	20							151.18	161.29						0.6471100000000001	0.54066
64233	Recording085	participant04_trial02	Entire Recording	1	fullstream	Fixation	Whole	3	914	1134	220			0.6471100000000001	0.54066	2.82084										
64234	Recording085	participant04_trial02	Entire Recording	1	fullstream	Saccade	Whole	7	1134	1184	50						150.66	372.11	651.97	17.9			0.6471100000000001	0.54066	0.45728	0.43395
64235	Recording085	participant04_trial02	Entire Recording	1	fullstream	Fixation	Whole	4	1184	1634	450			0.45728	0.43395	2.84518										
64236	Recording085	participant04_trial02	Entire Recording	1	fullstream	Saccade	Whole	8	1634	1644	10						6.25	122.79	122.79	6.21			0.45728	0.43395	0.5240600000000001	0.42663999999999996
64237	Recording085	participant04_trial02	Entire Recording	1	fullstream	Fixation	Partial	5	1644	2364	720			0.5240600000000001	0.42663999999999996	2.8521799999999997										
64238	Recording085	participant04_trial02	Entire Recording	1	fullstream	Fixation	Partial	6	2424	2504	80			0.5259	0.5552600000000001	2.81595										
64239	Recording085	participant04_trial02	Entire Recording	1	fullstream	Saccade	Whole	9	2504	2514	10						274.78	103.78	103.78	7.04			0.5259	0.5552600000000001	0.53756	0.6946100000000001
64240	Recording085	participant04_trial02	Entire Recording	1	fullstream	Fixation	Whole	7	2514	2593	80			0.53756	0.6946100000000001	2.74472										
64241	Recording085	participant04_trial02	Entire Recording	1	fullstream	Saccade	Partial	10	2593	2633	40							299.47	374.09				0.53756	0.6946100000000001		
64242	Recording085	participant04_trial02	Entire Recording	1	fullstream	Saccade	Partial	11	2653	2663	10							128.45	128.45							
64243	Recording085	participant04_trial02	Entire Recording	1	fullstream	Saccade	Partial	12	2723	2743	20							180.82	190.99							
64244	Recording085	participant04_trial02	Entire Recording	1	fullstream	Saccade	Partial	13	2753	2773	20							225.0	229.78							
64245	Recording085	participant04_trial02	Entire Recording	1	fullstream	Saccade	Partial	14	2813	2833	20							170.39	171.01						0.555	0.82157
64246	Recording085	participant04_trial02	Entire Recording	1	fullstream	Fixation	Whole	8	2833	2983	150			0.555	0.82157	2.7160900000000003										
64247	Recording085	participant04_trial02	Entire Recording	1	fullstream	Saccade	Partial	15	2983	3093	110							764.25	1387.86				0.555	0.82157		
64248	Recording085	participant04_trial02	Entire Recording	1	fullstream	Saccade	Partial	16	3303	3343	40							662.29	1127.61							
64249	Recording085	participant04_trial02	Entire Recording	1	fullstream	Saccade	Partial	17	3353	3373	20							256.06	301.12							
64250	Recording085	participant04_trial02	Entire Recording	1	fullstream	Saccade	Partial	18	3443	3523	80							679.33	1387.63							
64251	Recording085	participant04_trial02	Entire Recording	1	fullstream	Saccade	Partial	19	3643	3663	20							116.21	116.21							
64252	Recording085	participant04_trial02	Entire Recording	1	fullstream	Saccade	Partial	20	3673	3703	30							961.86	975.07							
64253	Recording085	participant04_trial02	Entire Recording	1	fullstream	Saccade	Partial	21	3723	3753	30							267.66	267.66							
64254	Recording085	participant04_trial02	Entire Recording	1	fullstream	Saccade	Partial	22	3913	3983	70							644.13	1284.55						0.50666	0.58327
64255	Recording085	participant04_trial02	Entire Recording	1	fullstream	Fixation	Partial	9	3983	4053	70			0.50666	0.58327	2.5016599999999998										
64256	Recording085	participant04_trial02	Entire Recording	1	fullstream	Saccade	Partial	23	4163	4193	30							824.73	824.73							
64257	Recording085	participant04_trial02	Entire Recording	1	fullstream	Saccade	Partial	24	4292	4332	40							1122.98	1364.28							
64258	Recording085	participant04_trial02	Entire Recording	1	fullstream	Saccade	Partial	25	4722	4742	20							317.27	317.27							
64259	Recording085	participant04_trial02	Entire Recording	1	fullstream	Saccade	Partial	26	5032	5082	50							454.13	676.24							
64260	Recording085	participant04_trial02	Entire Recording	1	fullstream	Saccade	Partial	27	5132	5152	20							152.67	154.36							
64261	Recording085	participant04_trial02	Entire Recording	1	fullstream	Saccade	Partial	28	5182	5192	10							113.44	113.44							
64262	Recording085	participant04_trial02	Entire Recording	1	fullstream	Saccade	Partial	29	5212	5232	20							120.32	136.06						0.65458	0.60224
64263	Recording085	participant04_trial02	Entire Recording	1	fullstream	Fixation	Whole	10	5232	6691	1459			0.65458	0.60224	2.7773										
