	Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
70187	Recording092	participant18_trial03	Entire Recording	1		Saccade	Partial	1	25	45	20							121.54	131.36						0.47331000000000006	0.27806
70188	Recording092	participant18_trial03	Entire Recording	1		Fixation	Partial	1	45	175	130			0.47331000000000006	0.27806	2.89557										
70189	Recording092	participant18_trial03	Entire Recording	1	fullstream	Fixation	Partial	2	315	495	180			0.46531000000000006	0.28863	2.8176799999999997										
70190	Recording092	participant18_trial03	Entire Recording	1	fullstream	Fixation	Partial	3	565	695	130			0.46297	0.25873	2.71869										
70191	Recording092	participant18_trial03	Entire Recording	1	fullstream	Fixation	Partial	4	715	824	110			0.45343	0.2786	2.70106										
70192	Recording092	participant18_trial03	Entire Recording	1	fullstream	Fixation	Partial	5	845	1054	210			0.45352	0.26404	2.7532200000000002										
70193	Recording092	participant18_trial03	Entire Recording	1	fullstream	Saccade	Partial	2	1054	1114	60							209.51	329.56				0.45352	0.26404		
70194	Recording092	participant18_trial03	Entire Recording	1	fullstream	Saccade	Partial	3	1134	1164	30							195.56	226.34						0.44046	0.26850999999999997
70195	Recording092	participant18_trial03	Entire Recording	1	fullstream	Fixation	Partial	6	1164	1264	100			0.44046	0.26850999999999997	2.8060099999999997										
70196	Recording092	participant18_trial03	Entire Recording	1	fullstream	Fixation	Partial	7	1284	1354	70			0.40700000000000003	0.19100999999999999	2.8349599999999997										
70197	Recording092	participant18_trial03	Entire Recording	1	fullstream	Saccade	Partial	4	2044	2074	30							643.36	643.36							
70198	Recording092	participant18_trial03	Entire Recording	1	fullstream	Saccade	Partial	5	2134	2184	50							383.71	497.8							
70199	Recording092	participant18_trial03	Entire Recording	1	fullstream	Saccade	Partial	6	2244	2324	80							182.39	374.15							
70200	Recording092	participant18_trial03	Entire Recording	1	fullstream	Saccade	Partial	7	2364	2384	20							128.18	128.18							
70201	Recording092	participant18_trial03	Entire Recording	1	fullstream	Saccade	Partial	8	2394	2404	10							107.8	107.8							
70202	Recording092	participant18_trial03	Entire Recording	1	fullstream	Saccade	Partial	9	2444	2454	10							110.31	110.31							
70203	Recording092	participant18_trial03	Entire Recording	1	fullstream	Fixation	Partial	8	2533	2623	90			0.51518	0.69876	2.56256										
70204	Recording092	participant18_trial03	Entire Recording	1	fullstream	Fixation	Partial	9	2643	2773	130			0.50233	0.6926399999999999	2.5637										
70205	Recording092	participant18_trial03	Entire Recording	1	fullstream	Fixation	Partial	10	2793	2893	100			0.50161	0.67856	2.5552799999999998										
70206	Recording092	participant18_trial03	Entire Recording	1	fullstream	Fixation	Partial	11	3493	3623	130			0.49207	0.58011	2.63395										
70207	Recording092	participant18_trial03	Entire Recording	1	fullstream	Fixation	Partial	12	3643	4073	430			0.47739	0.6472399999999999	2.54885										
70208	Recording092	participant18_trial03	Entire Recording	1	fullstream	Saccade	Partial	10	4073	4093	20							122.88	128.1				0.47739	0.6472399999999999		
70209	Recording092	participant18_trial03	Entire Recording	1	fullstream	Saccade	Partial	11	4322	4352	30							126.05	131.9							
70210	Recording092	participant18_trial03	Entire Recording	1	fullstream	Fixation	Partial	13	4412	4482	70			0.44976000000000005	0.66777	2.62035										
70211	Recording092	participant18_trial03	Entire Recording	1	fullstream	Fixation	Partial	14	4492	4602	110			0.44213	0.67087	2.61655										
70212	Recording092	participant18_trial03	Entire Recording	1	fullstream	Saccade	Partial	12	4602	4692	90							314.44	436.58				0.44213	0.67087		
70213	Recording092	participant18_trial03	Entire Recording	1	fullstream	Saccade	Partial	13	4712	4722	10							100.18	100.18							
70214	Recording092	participant18_trial03	Entire Recording	1	fullstream	Saccade	Partial	14	4752	4772	20							164.04	164.04							
70215	Recording092	participant18_trial03	Entire Recording	1	fullstream	Saccade	Partial	15	4792	4852	60							153.43	244.29						0.60256	0.64399
70216	Recording092	participant18_trial03	Entire Recording	1	fullstream	Fixation	Whole	15	4852	4982	130			0.60256	0.64399	2.74135										
70217	Recording092	participant18_trial03	Entire Recording	1	fullstream	Saccade	Partial	16	4982	5002	20							157.65	181.13				0.60256	0.64399		
70218	Recording092	participant18_trial03	Entire Recording	1	fullstream	Saccade	Partial	17	5062	5082	20							138.05	143.0						0.58685	0.59924
70219	Recording092	participant18_trial03	Entire Recording	1	fullstream	Fixation	Whole	16	5082	5272	190			0.58685	0.59924	2.8136099999999997										
70220	Recording092	participant18_trial03	Entire Recording	1	fullstream	Saccade	Whole	18	5272	5302	30						25.81	159.37	201.12	1.63			0.58685	0.59924	0.60392	0.59099
70221	Recording092	participant18_trial03	Entire Recording	1	fullstream	Fixation	Whole	17	5302	5512	210			0.60392	0.59099	2.8755599999999997										
70222	Recording092	participant18_trial03	Entire Recording	1	fullstream	Saccade	Partial	19	5512	5532	20							139.84	154.51				0.60392	0.59099		
70223	Recording092	participant18_trial03	Entire Recording	1	fullstream	Saccade	Partial	20	5662	5682	20							141.45	153.72						0.63325	0.66694
