	Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
23147	Recording034	participant17_trial02	Entire Recording	1		Fixation	Partial	1	0	185	185			0.40421	0.4462	3.11809										
23148	Recording034	participant17_trial02	Entire Recording	1		Fixation	Partial	2	285	355	70			0.40786	0.42858999999999997	3.19677										
23149	Recording034	participant17_trial02	Entire Recording	1		Fixation	Partial	3	435	695	260			0.42205	0.38606	3.2166900000000003										
23150	Recording034	participant17_trial02	Entire Recording	1	fullstream	Fixation	Partial	4	735	964	230			0.42885	0.37461	3.1576										
23151	Recording034	participant17_trial02	Entire Recording	1	fullstream	Fixation	Partial	5	1004	1164	160			0.43721000000000004	0.35757	3.15803										
23152	Recording034	participant17_trial02	Entire Recording	1	fullstream	Saccade	Partial	1	1164	1224	60							198.69	270.44				0.43721000000000004	0.35757		
23153	Recording034	participant17_trial02	Entire Recording	1	fullstream	Saccade	Partial	2	1394	1414	20							251.43	251.43							
23154	Recording034	participant17_trial02	Entire Recording	1	fullstream	Saccade	Partial	3	1424	1504	80							147.19	193.79							
23155	Recording034	participant17_trial02	Entire Recording	1	fullstream	Saccade	Partial	4	1734	1764	30							1176.88	1176.88							
23156	Recording034	participant17_trial02	Entire Recording	1	fullstream	Saccade	Partial	5	1774	1844	70							293.98	602.56							
23157	Recording034	participant17_trial02	Entire Recording	1	fullstream	Saccade	Partial	6	1884	1924	40							184.6	208.47							
23158	Recording034	participant17_trial02	Entire Recording	1	fullstream	Saccade	Partial	7	1964	1984	20							236.67	236.67							
23159	Recording034	participant17_trial02	Entire Recording	1	fullstream	Saccade	Partial	8	2024	2034	10							112.98	112.98							
23160	Recording034	participant17_trial02	Entire Recording	1	fullstream	Saccade	Partial	9	2044	2074	30							126.48	161.34							
23161	Recording034	participant17_trial02	Entire Recording	1	fullstream	Saccade	Partial	10	2094	2104	10							127.46	127.46						0.29398	0.61424
23162	Recording034	participant17_trial02	Entire Recording	1	fullstream	Fixation	Partial	6	2104	2194	90			0.29398	0.61424	3.02235										
23163	Recording034	participant17_trial02	Entire Recording	1	fullstream	Saccade	Partial	11	2254	2274	20							123.17	123.17						0.34915999999999997	0.5441600000000001
23164	Recording034	participant17_trial02	Entire Recording	1	fullstream	Fixation	Whole	7	2274	2344	70			0.34915999999999997	0.5441600000000001	2.81469										
23165	Recording034	participant17_trial02	Entire Recording	1	fullstream	Saccade	Partial	12	2344	2364	20							133.33	133.33				0.34915999999999997	0.5441600000000001		
