	Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
16933	Recording027	participant28_trial02	Entire Recording	1		Fixation	Partial	1	0	185	185			0.48813	0.47802	2.7922										
16934	Recording027	participant28_trial02	Entire Recording	1	fullstream	Fixation	Partial	2	265	645	380			0.44233999999999996	0.45731000000000005	2.78904										
16935	Recording027	participant28_trial02	Entire Recording	1	fullstream	Saccade	Partial	1	665	735	70							392.82	922.1							
16936	Recording027	participant28_trial02	Entire Recording	1	fullstream	Saccade	Partial	2	1284	1344	60							203.07	343.14							
16937	Recording027	participant28_trial02	Entire Recording	1	fullstream	Saccade	Partial	3	1384	1414	30							156.01	165.38							
16938	Recording027	participant28_trial02	Entire Recording	1	fullstream	Saccade	Partial	4	1434	1454	20							110.7	110.7							
16939	Recording027	participant28_trial02	Entire Recording	1	fullstream	Saccade	Partial	5	1464	1534	70							279.54	480.92							
16940	Recording027	participant28_trial02	Entire Recording	1	fullstream	Saccade	Partial	6	1564	1604	40							183.41	258.33							
16941	Recording027	participant28_trial02	Entire Recording	1	fullstream	Saccade	Partial	7	1664	1704	40							118.62	131.73							
16942	Recording027	participant28_trial02	Entire Recording	1	fullstream	Saccade	Partial	8	1724	1744	20							161.19	161.19							
16943	Recording027	participant28_trial02	Entire Recording	1	fullstream	Saccade	Partial	9	1764	1794	30							372.99	398.51							
16944	Recording027	participant28_trial02	Entire Recording	1	fullstream	Saccade	Partial	10	1834	1864	30							220.4	272.64							
16945	Recording027	participant28_trial02	Entire Recording	1	fullstream	Saccade	Partial	11	1924	1934	10							103.22	103.22							
16946	Recording027	participant28_trial02	Entire Recording	1	fullstream	Saccade	Partial	12	1954	1964	10							104.43	104.43							
16947	Recording027	participant28_trial02	Entire Recording	1	fullstream	Saccade	Partial	13	1984	2024	40							190.9	304.5							
16948	Recording027	participant28_trial02	Entire Recording	1	fullstream	Saccade	Partial	14	2064	2084	20							108.6	108.6							
