	Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
35421	Recording054	participant25_trial02	Entire Recording	1		Fixation	Partial	1	0	155	155			0.52165	0.49266000000000004	2.22797										
35422	Recording054	participant25_trial02	Entire Recording	1		Saccade	Partial	1	375	395	20							179.46	201.78						0.49928999999999996	0.41268999999999995
35423	Recording054	participant25_trial02	Entire Recording	1	fullstream	Fixation	Whole	2	395	665	270			0.49928999999999996	0.41268999999999995	2.30044										
35424	Recording054	participant25_trial02	Entire Recording	1	fullstream	Saccade	Whole	2	665	675	10						266.2	105.13	105.13	3.93			0.49928999999999996	0.41268999999999995	0.49413	0.49035
35425	Recording054	participant25_trial02	Entire Recording	1	fullstream	Fixation	Whole	3	675	934	260			0.49413	0.49035	2.36635										
35426	Recording054	participant25_trial02	Entire Recording	1	fullstream	Saccade	Whole	3	934	944	10						284.71	120.89	120.89	2.26			0.49413	0.49035	0.50558	0.53398
35427	Recording054	participant25_trial02	Entire Recording	1	fullstream	Fixation	Whole	4	944	1394	450			0.50558	0.53398	2.4122										
35428	Recording054	participant25_trial02	Entire Recording	1	fullstream	Saccade	Whole	4	1394	1414	20						157.29	138.48	147.75	4.96			0.50558	0.53398	0.45251	0.51177
35429	Recording054	participant25_trial02	Entire Recording	1	fullstream	Fixation	Whole	5	1414	1564	150			0.45251	0.51177	2.43497										
35430	Recording054	participant25_trial02	Entire Recording	1	fullstream	Saccade	Whole	5	1564	1594	30						20.58	143.11	176.97	3.94			0.45251	0.51177	0.49413	0.49613999999999997
35431	Recording054	participant25_trial02	Entire Recording	1	fullstream	Fixation	Partial	6	1594	2563	969			0.49413	0.49613999999999997	2.47237										
35432	Recording054	participant25_trial02	Entire Recording	1	fullstream	Fixation	Partial	7	2683	2843	160			0.47292	0.41603999999999997	2.4293099999999996										
35433	Recording054	participant25_trial02	Entire Recording	1	fullstream	Saccade	Whole	6	2843	2873	30						173.13	193.11	253.24	3.86			0.47292	0.41603999999999997	0.42937	0.4108
35434	Recording054	participant25_trial02	Entire Recording	1	fullstream	Fixation	Whole	8	2873	3483	610			0.42937	0.4108	2.4058										
35435	Recording054	participant25_trial02	Entire Recording	1	fullstream	Saccade	Whole	7	3483	3503	20						337.49	201.14	206.1	5.17			0.42937	0.4108	0.4867	0.43455
35436	Recording054	participant25_trial02	Entire Recording	1	fullstream	Fixation	Whole	9	3503	3873	370			0.4867	0.43455	2.31525										
35437	Recording054	participant25_trial02	Entire Recording	1	fullstream	Saccade	Partial	8	3873	3973	100							351.28	611.17				0.4867	0.43455		
35438	Recording054	participant25_trial02	Entire Recording	1	fullstream	Saccade	Partial	9	3983	4023	40							261.22	377.7							
35439	Recording054	participant25_trial02	Entire Recording	1	fullstream	Saccade	Partial	10	4033	4103	70							165.53	238.91							
35440	Recording054	participant25_trial02	Entire Recording	1	fullstream	Saccade	Partial	11	4113	4143	30							128.37	145.08						0.55728	0.33368000000000003
35441	Recording054	participant25_trial02	Entire Recording	1	fullstream	Fixation	Whole	10	4143	4232	90			0.55728	0.33368000000000003	2.39629										
35442	Recording054	participant25_trial02	Entire Recording	1	fullstream	Saccade	Whole	12	4232	4252	20						185.67	208.15	214.24	9.68			0.55728	0.33368000000000003	0.44931000000000004	0.34441
35443	Recording054	participant25_trial02	Entire Recording	1	fullstream	Fixation	Whole	11	4252	4412	160			0.44931000000000004	0.34441	2.39175										
35444	Recording054	participant25_trial02	Entire Recording	1	fullstream	Saccade	Partial	13	4412	4442	30							221.18	287.21				0.44931000000000004	0.34441		
35445	Recording054	participant25_trial02	Entire Recording	1	fullstream	Saccade	Partial	14	4482	4502	20							118.61	133.73						0.48738000000000004	0.36665
35446	Recording054	participant25_trial02	Entire Recording	1	fullstream	Fixation	Whole	12	4502	4602	100			0.48738000000000004	0.36665	2.52297										
35447	Recording054	participant25_trial02	Entire Recording	1	fullstream	Saccade	Partial	15	4602	4622	20							228.72	231.46				0.48738000000000004	0.36665		
35448	Recording054	participant25_trial02	Entire Recording	1	fullstream	Fixation	Partial	13	4682	4802	120			0.52117	0.40875	2.5126										
35449	Recording054	participant25_trial02	Entire Recording	1	fullstream	Saccade	Whole	16	4802	4822	20						350.85	140.98	146.53	1.57			0.52117	0.40875	0.53887	0.41161000000000003
35450	Recording054	participant25_trial02	Entire Recording	1	fullstream	Fixation	Whole	14	4822	4932	110			0.53887	0.41161000000000003	2.54809										
