	Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
71808	Recording094	participant15_trial02	Entire Recording	1		Fixation	Partial	1	0	185	185			0.32587	0.43573999999999996	3.37661										
71809	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	2	265	425	160			0.41791000000000006	0.48688000000000003	3.3099										
71810	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	3	525	765	240			0.46137	0.5354300000000001	3.20114										
71811	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	4	825	994	170			0.47458999999999996	0.6321	3.14609										
71812	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	5	1014	1084	70			0.46485	0.6614800000000001	3.11875										
71813	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	6	1264	1524	260			0.45232	0.62015	3.09231										
71814	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	7	1564	1784	220			0.46683	0.55608	3.05036										
71815	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	8	1824	2094	270			0.46652	0.5363100000000001	3.01105										
71816	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	9	2114	2204	90			0.45424	0.5111600000000001	3.02471										
71817	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	10	2224	2334	110			0.44106000000000006	0.51371	3.02785										
71818	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	11	2424	2494	70			0.42298	0.52272	3.04787										
71819	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	12	2514	2623	110			0.41893	0.51362	3.08331										
71820	Recording094	participant15_trial02	Entire Recording	1	fullstream	Saccade	Partial	1	2663	2683	20							105.69	105.69						0.45706	0.5233899999999999
71821	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	13	2683	2903	220			0.45706	0.5233899999999999	3.17525										
71822	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	14	2923	3043	120			0.45031000000000004	0.50879	3.16175										
71823	Recording094	participant15_trial02	Entire Recording	1	fullstream	Saccade	Partial	2	3113	3123	10							118.98	118.98							
71824	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	15	3213	3323	110			0.41751000000000005	0.55051	3.13524										
71825	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	16	3343	3433	90			0.42103	0.5633699999999999	3.15481										
71826	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	17	3473	3593	120			0.43665	0.57615	3.21081										
71827	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	18	3613	3713	100			0.41631	0.5817899999999999	3.19906										
71828	Recording094	participant15_trial02	Entire Recording	1	fullstream	Saccade	Partial	3	3793	3823	30							365.53	442.41							
71829	Recording094	participant15_trial02	Entire Recording	1	fullstream	Saccade	Partial	4	3843	3893	50							171.0	265.81						0.54974	0.59995
71830	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	19	3893	4003	110			0.54974	0.59995	3.32548										
71831	Recording094	participant15_trial02	Entire Recording	1	fullstream	Saccade	Partial	5	4043	4063	20							212.51	212.51						0.48465	0.58397
71832	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	20	4063	4293	230			0.48465	0.58397	3.24789										
71833	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	21	4312	4762	450			0.499	0.63034	3.19332										
71834	Recording094	participant15_trial02	Entire Recording	1	fullstream	Saccade	Partial	6	4762	4822	60							309.5	417.4				0.499	0.63034		
71835	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	22	4882	4952	70			0.35102	0.5212	3.14339										
71836	Recording094	participant15_trial02	Entire Recording	1	fullstream	Saccade	Partial	7	4952	4972	20							116.91	116.91				0.35102	0.5212		
71837	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	23	4992	5112	120			0.40963999999999995	0.53242	3.1627										
71838	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	24	5162	5252	90			0.45929	0.52659	3.12899										
71839	Recording094	participant15_trial02	Entire Recording	1	fullstream	Saccade	Partial	8	5252	5272	20							126.74	126.74				0.45929	0.52659		
71840	Recording094	participant15_trial02	Entire Recording	1	fullstream	Saccade	Partial	9	5292	5372	80							342.99	558.14							
71841	Recording094	participant15_trial02	Entire Recording	1	fullstream	Saccade	Partial	10	5412	5432	20							1019.83	1019.83						0.31119	0.43867
71842	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Whole	25	5432	5522	90			0.31119	0.43867	3.0502599999999997										
71843	Recording094	participant15_trial02	Entire Recording	1	fullstream	Saccade	Partial	11	5522	5542	20							109.45	109.45				0.31119	0.43867		
71844	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	26	5632	5822	190			0.39823000000000003	0.52656	3.2133700000000003										
71845	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	27	5842	6071	230			0.43706999999999996	0.6083	3.42424										
71846	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	28	6111	6241	130			0.45383	0.64262	3.52613										
71847	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	29	6261	7061	800			0.46743	0.68785	3.60275										
71848	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	30	7081	7251	170			0.45577	0.6958300000000001	3.5860800000000004										
71849	Recording094	participant15_trial02	Entire Recording	1	fullstream	Saccade	Partial	12	7251	7331	80							415.37	547.99				0.45577	0.6958300000000001		
71850	Recording094	participant15_trial02	Entire Recording	1	fullstream	Saccade	Partial	13	7341	7371	30							226.78	256.81							
71851	Recording094	participant15_trial02	Entire Recording	1	fullstream	Saccade	Partial	14	7401	7471	70							209.91	258.8							
71852	Recording094	participant15_trial02	Entire Recording	1	fullstream	Saccade	Partial	15	7511	7541	30							107.35	110.7						0.5704600000000001	0.5422600000000001
71853	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	31	7541	7621	80			0.5704600000000001	0.5422600000000001	3.5367300000000004										
71854	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	32	7641	7780	140			0.5165	0.53756	3.3672199999999997										
71855	Recording094	participant15_trial02	Entire Recording	1	fullstream	Saccade	Whole	16	7780	7800	20						213.67	144.05	172.53	6.58			0.5165	0.53756	0.44715	0.58375
71856	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	33	7800	7890	90			0.44715	0.58375	3.3429300000000004										
71857	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Partial	34	7910	8120	210			0.42699	0.59615	3.29333										
71858	Recording094	participant15_trial02	Entire Recording	1	fullstream	Saccade	Partial	17	8120	8130	10							109.13	109.13				0.42699	0.59615		
71859	Recording094	participant15_trial02	Entire Recording	1	fullstream	Saccade	Partial	18	8160	8230	70							437.95	528.63							
71860	Recording094	participant15_trial02	Entire Recording	1	fullstream	Saccade	Partial	19	8240	8250	10							129.29	129.29						0.66587	0.6285
71861	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Whole	35	8250	8340	90			0.66587	0.6285	3.19605										
71862	Recording094	participant15_trial02	Entire Recording	1	fullstream	Saccade	Partial	20	8340	8360	20							124.36	134.27				0.66587	0.6285		
71863	Recording094	participant15_trial02	Entire Recording	1	fullstream	Saccade	Partial	21	8390	8410	20							122.8	135.19						0.51456	0.63963
71864	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Whole	36	8410	8480	70			0.51456	0.63963	3.22361										
71865	Recording094	participant15_trial02	Entire Recording	1	fullstream	Saccade	Partial	22	8480	8510	30							410.35	568.1				0.51456	0.63963		
71866	Recording094	participant15_trial02	Entire Recording	1	fullstream	Saccade	Partial	23	8550	8570	20							111.62	113.91							
71867	Recording094	participant15_trial02	Entire Recording	1	fullstream	Saccade	Partial	24	8600	8630	30							160.09	229.95						0.59525	0.6918
71868	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Whole	37	8630	8730	100			0.59525	0.6918	3.25073										
71869	Recording094	participant15_trial02	Entire Recording	1	fullstream	Saccade	Whole	25	8730	8750	20						167.03	147.12	147.16	2.29			0.59525	0.6918	0.56692	0.6852699999999999
71870	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Whole	38	8750	8890	140			0.56692	0.6852699999999999	3.3237400000000004										
71871	Recording094	participant15_trial02	Entire Recording	1	fullstream	Saccade	Whole	26	8890	8910	20						300.67	160.38	179.52	1.49			0.56692	0.6852699999999999	0.58463	0.71515
71872	Recording094	participant15_trial02	Entire Recording	1	fullstream	Fixation	Whole	39	8910	8990	80			0.58463	0.71515	3.26388										
71873	Recording094	participant15_trial02	Entire Recording	1	fullstream	Saccade	Partial	27	8990	9010	20							148.66	184.57				0.58463	0.71515		
71874	Recording094	participant15_trial02	Entire Recording	1	fullstream	Saccade	Partial	28	9020	9040	20							128.69	131.71							
