	Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
55830	Recording074	participant05_trial03	Entire Recording	1		Saccade	Partial	1	245	285	40							195.18	278.33							
55831	Recording074	participant05_trial03	Entire Recording	1		Saccade	Partial	2	295	325	30							171.0	187.82							
55832	Recording074	participant05_trial03	Entire Recording	1		Saccade	Partial	3	375	415	40							126.7	141.93							
55833	Recording074	participant05_trial03	Entire Recording	1		Saccade	Partial	4	435	465	30							113.07	118.53							
55834	Recording074	participant05_trial03	Entire Recording	1		Saccade	Partial	5	485	585	100							260.32	484.29							
55835	Recording074	participant05_trial03	Entire Recording	1		Saccade	Partial	6	595	635	40							292.91	342.91							
55836	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	7	655	695	40							149.68	165.93							
55837	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	8	705	735	30							126.88	158.66							
55838	Recording074	participant05_trial03	Entire Recording	1	fullstream	Fixation	Partial	1	775	855	80			0.34404	0.40526	2.67781										
55839	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Whole	9	855	904	50						174.32	334.42	539.57	13.26			0.34404	0.40526	0.17601	0.38854
55840	Recording074	participant05_trial03	Entire Recording	1	fullstream	Fixation	Whole	2	904	1044	140			0.17601	0.38854	2.59599										
55841	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	10	1044	1094	50							286.75	398.27				0.17601	0.38854		
55842	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	11	1144	1194	50							450.28	575.45						0.50989	0.45733999999999997
55843	Recording074	participant05_trial03	Entire Recording	1	fullstream	Fixation	Partial	3	1194	1464	270			0.50989	0.45733999999999997	2.55496										
55844	Recording074	participant05_trial03	Entire Recording	1	fullstream	Fixation	Partial	4	1474	1754	280			0.50547	0.50618	2.53939										
55845	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Whole	12	1754	1774	20						339.91	203.4	204.22	6.29			0.50547	0.50618	0.5722	0.53059
55846	Recording074	participant05_trial03	Entire Recording	1	fullstream	Fixation	Whole	5	1774	1874	100			0.5722	0.53059	2.6556900000000003										
55847	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Whole	13	1874	1894	20						148.03	143.18	143.28	1.35			0.5722	0.53059	0.55897	0.5223300000000001
55848	Recording074	participant05_trial03	Entire Recording	1	fullstream	Fixation	Partial	6	1894	2124	230			0.55897	0.5223300000000001	2.4776										
55849	Recording074	participant05_trial03	Entire Recording	1	fullstream	Fixation	Partial	7	2134	2254	120			0.5405	0.5090600000000001	2.43608										
55850	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	14	2254	2274	20							163.3	167.11				0.5405	0.5090600000000001		
55851	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	15	2334	2354	20							110.48	110.5							
55852	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	16	2374	2404	30							172.63	193.0							
55853	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	17	2414	2444	30							251.02	305.88						0.47412	0.57548
55854	Recording074	participant05_trial03	Entire Recording	1	fullstream	Fixation	Partial	8	2444	2564	120			0.47412	0.57548	2.52428										
55855	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	18	2574	2594	20							122.72	122.72						0.46142	0.68503
55856	Recording074	participant05_trial03	Entire Recording	1	fullstream	Fixation	Partial	9	2594	2783	190			0.46142	0.68503	2.41768										
55857	Recording074	participant05_trial03	Entire Recording	1	fullstream	Fixation	Partial	10	2793	2973	180			0.47003999999999996	0.65227	2.45131										
55858	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	19	2973	2993	20							180.99	185.46				0.47003999999999996	0.65227		
55859	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	20	3023	3043	20							173.43	193.83						0.47941000000000006	0.61731
55860	Recording074	participant05_trial03	Entire Recording	1	fullstream	Fixation	Whole	11	3043	3383	340			0.47941000000000006	0.61731	2.4560400000000002										
55861	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Whole	21	3383	3423	40						78.44	197.94	264.35	8.46			0.47941000000000006	0.61731	0.51246	0.45578
55862	Recording074	participant05_trial03	Entire Recording	1	fullstream	Fixation	Whole	12	3423	3783	360			0.51246	0.45578	2.51297										
55863	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Whole	22	3783	3813	30						281.06	213.68	286.54	5.69			0.51246	0.45578	0.5314399999999999	0.55285
55864	Recording074	participant05_trial03	Entire Recording	1	fullstream	Fixation	Partial	13	3813	3943	130			0.5314399999999999	0.55285	2.5149										
55865	Recording074	participant05_trial03	Entire Recording	1	fullstream	Fixation	Partial	14	3953	4263	310			0.52298	0.5675	2.62452										
55866	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	23	4263	4343	80							270.92	425.26				0.52298	0.5675		
55867	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	24	4382	4392	10							139.27	139.27							
55868	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	25	4442	4472	30							148.85	200.28						0.6436	0.59132
55869	Recording074	participant05_trial03	Entire Recording	1	fullstream	Fixation	Whole	15	4472	5032	560			0.6436	0.59132	2.62261										
55870	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	26	5032	5072	40							375.48	495.41				0.6436	0.59132		
55871	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	27	5112	5132	20							1043.73	1043.73						0.38511999999999996	0.53438
55872	Recording074	participant05_trial03	Entire Recording	1	fullstream	Fixation	Whole	16	5132	5282	150			0.38511999999999996	0.53438	2.5528										
55873	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Whole	28	5282	5312	30						5.07	105.89	114.61	8.1			0.38511999999999996	0.53438	0.47276999999999997	0.5266
55874	Recording074	participant05_trial03	Entire Recording	1	fullstream	Fixation	Whole	17	5312	5412	100			0.47276999999999997	0.5266	2.5902700000000003										
55875	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	29	5412	5442	30							359.36	417.74				0.47276999999999997	0.5266		
55876	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	30	5482	5502	20							226.04	226.04							
55877	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	31	5522	5562	40							130.4	152.56							
55878	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	32	5592	5612	20							107.08	113.18						0.26733	0.49656999999999996
55879	Recording074	participant05_trial03	Entire Recording	1	fullstream	Fixation	Whole	18	5612	5712	100			0.26733	0.49656999999999996	2.6042										
55880	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	33	5712	5742	30							196.53	273.23				0.26733	0.49656999999999996		
55881	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	34	5752	5762	10							126.39	126.39							
55882	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	35	5812	5832	20							134.94	147.33						0.38774000000000003	0.5624899999999999
55883	Recording074	participant05_trial03	Entire Recording	1	fullstream	Fixation	Whole	19	5832	6042	210			0.38774000000000003	0.5624899999999999	2.60628										
55884	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Whole	36	6042	6062	20						317.68	124.94	131.35	5.16			0.38774000000000003	0.5624899999999999	0.43946999999999997	0.6096
55885	Recording074	participant05_trial03	Entire Recording	1	fullstream	Fixation	Whole	20	6062	6301	240			0.43946999999999997	0.6096	2.66318										
55886	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Whole	37	6301	6311	10						102.83	117.57	117.57	3.32			0.43946999999999997	0.6096	0.42496999999999996	0.54596
55887	Recording074	participant05_trial03	Entire Recording	1	fullstream	Fixation	Whole	21	6311	6471	160			0.42496999999999996	0.54596	2.76904										
55888	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Whole	38	6471	6491	20						317.66	153.38	161.67	4.73			0.42496999999999996	0.54596	0.4725	0.58926
55889	Recording074	participant05_trial03	Entire Recording	1	fullstream	Fixation	Whole	22	6491	6671	180			0.4725	0.58926	2.8120700000000003										
55890	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Whole	39	6671	6681	10						249.43	100.0	100.0	1.63			0.4725	0.58926	0.45697	0.63065
55891	Recording074	participant05_trial03	Entire Recording	1	fullstream	Fixation	Whole	23	6681	6981	300			0.45697	0.63065	2.74978										
55892	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	40	6981	7001	20							225.37	225.39				0.45697	0.63065		
55893	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	41	7011	7031	20							146.69	187.96							
55894	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	42	7081	7121	40							243.82	298.96							
55895	Recording074	participant05_trial03	Entire Recording	1	fullstream	Fixation	Partial	24	7171	7761	590			0.68181	0.6066	2.7694900000000002										
55896	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	43	7761	7821	60							345.59	456.91				0.68181	0.6066		
55897	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	44	7900	7930	30							219.96	263.49							
55898	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	45	7980	7990	10							108.82	108.82							
55899	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	46	8080	8130	50							233.56	310.33							
55900	Recording074	participant05_trial03	Entire Recording	1	fullstream	Saccade	Partial	47	8140	8160	20							126.71	126.71							
