	Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
59163	Recording078	participant14_trial01	Entire Recording	1		Saccade	Partial	1	0	15	15							116.34	116.34						0.48586	0.50095
59164	Recording078	participant14_trial01	Entire Recording	1		Fixation	Partial	1	15	175	160			0.48586	0.50095	3.31057										
59165	Recording078	participant14_trial01	Entire Recording	1		Fixation	Partial	2	285	555	270			0.47243	0.50235	3.21402										
59166	Recording078	participant14_trial01	Entire Recording	1		Fixation	Partial	3	575	685	110			0.46523000000000003	0.5028100000000001	3.16947										
59167	Recording078	participant14_trial01	Entire Recording	1	fullstream	Fixation	Partial	4	705	1084	380			0.47085	0.49101999999999996	3.1016										
59168	Recording078	participant14_trial01	Entire Recording	1	fullstream	Fixation	Partial	5	1154	1244	90			0.45919	0.52048	3.20077										
59169	Recording078	participant14_trial01	Entire Recording	1	fullstream	Saccade	Partial	2	1844	1884	40							211.56	233.9							
59170	Recording078	participant14_trial01	Entire Recording	1	fullstream	Saccade	Partial	3	2194	2234	40							209.01	212.97							
59171	Recording078	participant14_trial01	Entire Recording	1	fullstream	Saccade	Partial	4	2254	2274	20							170.58	170.58							
59172	Recording078	participant14_trial01	Entire Recording	1	fullstream	Saccade	Partial	5	2294	2304	10							113.7	113.7							
59173	Recording078	participant14_trial01	Entire Recording	1	fullstream	Saccade	Partial	6	2334	2364	30							157.89	171.47							
59174	Recording078	participant14_trial01	Entire Recording	1	fullstream	Saccade	Partial	7	2494	2524	30							145.93	145.93							
59175	Recording078	participant14_trial01	Entire Recording	1	fullstream	Saccade	Partial	8	2563	2583	20							115.46	120.43						0.44359	0.8802200000000001
59176	Recording078	participant14_trial01	Entire Recording	1	fullstream	Fixation	Whole	6	2583	2663	80			0.44359	0.8802200000000001	2.93918										
