	Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
8596	Recording017	participant08_trial01	Entire Recording	1		Fixation	Partial	1	0	165	165			0.52328	0.11585999999999999	2.76074										
8597	Recording017	participant08_trial01	Entire Recording	1		Fixation	Partial	2	265	505	240			0.5251899999999999	0.02327	2.7673799999999997										
8598	Recording017	participant08_trial01	Entire Recording	1		Fixation	Partial	3	575	735	160			0.5020600000000001	0.03717	2.7975										
8599	Recording017	participant08_trial01	Entire Recording	1	fullstream	Fixation	Partial	4	855	1344	490			0.50878	0.08014	2.74791										
8600	Recording017	participant08_trial01	Entire Recording	1	fullstream	Fixation	Partial	5	1364	1544	180			0.53084	0.07721	2.83143										
8601	Recording017	participant08_trial01	Entire Recording	1	fullstream	Saccade	Partial	1	1544	1554	10							136.11	136.11				0.53084	0.07721		
8602	Recording017	participant08_trial01	Entire Recording	1	fullstream	Saccade	Partial	2	1564	1604	40							281.37	369.86							
8603	Recording017	participant08_trial01	Entire Recording	1	fullstream	Saccade	Partial	3	2334	2354	20							125.64	125.64							
8604	Recording017	participant08_trial01	Entire Recording	1	fullstream	Saccade	Partial	4	2364	2434	70							147.16	197.92							
8605	Recording017	participant08_trial01	Entire Recording	1	fullstream	Saccade	Partial	5	2454	2484	30							109.18	124.39						0.41248	0.31219
8606	Recording017	participant08_trial01	Entire Recording	1	fullstream	Fixation	Partial	6	2484	2564	80			0.41248	0.31219	2.62364										
8607	Recording017	participant08_trial01	Entire Recording	1	fullstream	Fixation	Partial	7	2584	2983	400			0.48856000000000005	0.34081999999999996	2.51595										
8608	Recording017	participant08_trial01	Entire Recording	1	fullstream	Fixation	Partial	8	3003	3153	150			0.46788	0.40481	2.41589										
8609	Recording017	participant08_trial01	Entire Recording	1	fullstream	Saccade	Whole	6	3153	3183	30						95.54	201.23	227.41	6.97			0.46788	0.40481	0.45457	0.26755
8610	Recording017	participant08_trial01	Entire Recording	1	fullstream	Fixation	Partial	9	3183	3263	80			0.45457	0.26755	2.4852										
8611	Recording017	participant08_trial01	Entire Recording	1	fullstream	Fixation	Partial	10	3283	3393	110			0.45103999999999994	0.25902	2.46533										
8612	Recording017	participant08_trial01	Entire Recording	1	fullstream	Fixation	Partial	11	3413	3523	110			0.45869	0.26245999999999997	2.47891										
8613	Recording017	participant08_trial01	Entire Recording	1	fullstream	Fixation	Partial	12	3563	3643	80			0.41763999999999996	0.27431	2.5263400000000003										
8614	Recording017	participant08_trial01	Entire Recording	1	fullstream	Fixation	Partial	13	3683	3793	110			0.4182	0.28663	2.5020599999999997										
8615	Recording017	participant08_trial01	Entire Recording	1	fullstream	Fixation	Partial	14	3813	3913	100			0.39813000000000004	0.29407	2.48569										
8616	Recording017	participant08_trial01	Entire Recording	1	fullstream	Saccade	Partial	7	4013	4023	10							157.13	157.13						0.41897	0.30691999999999997
8617	Recording017	participant08_trial01	Entire Recording	1	fullstream	Fixation	Partial	15	4023	4193	170			0.41897	0.30691999999999997	2.53975										
8618	Recording017	participant08_trial01	Entire Recording	1	fullstream	Saccade	Partial	8	4253	4313	60							447.67	592.06							
8619	Recording017	participant08_trial01	Entire Recording	1	fullstream	Saccade	Partial	9	4333	4343	10							104.19	104.19							
8620	Recording017	participant08_trial01	Entire Recording	1	fullstream	Saccade	Partial	10	4382	4402	20							109.47	113.37						0.58233	0.29796
8621	Recording017	participant08_trial01	Entire Recording	1	fullstream	Fixation	Partial	16	4402	4812	410			0.58233	0.29796	2.63713										
8622	Recording017	participant08_trial01	Entire Recording	1	fullstream	Fixation	Partial	17	4952	5022	70			0.67277	0.34881	2.61646										
8623	Recording017	participant08_trial01	Entire Recording	1	fullstream	Saccade	Partial	11	5022	5042	20							122.85	143.37				0.67277	0.34881		
8624	Recording017	participant08_trial01	Entire Recording	1	fullstream	Saccade	Partial	12	5102	5122	20							151.81	151.81							
8625	Recording017	participant08_trial01	Entire Recording	1	fullstream	Saccade	Partial	13	5182	5202	20							146.48	146.48							
8626	Recording017	participant08_trial01	Entire Recording	1	fullstream	Fixation	Partial	18	5222	5362	140			0.75716	0.36885	2.68438										
8627	Recording017	participant08_trial01	Entire Recording	1	fullstream	Fixation	Partial	19	5382	5502	120			0.73988	0.37790999999999997	2.70034										
8628	Recording017	participant08_trial01	Entire Recording	1	fullstream	Fixation	Partial	20	5522	5902	380			0.73278	0.38283	2.73064										
8629	Recording017	participant08_trial01	Entire Recording	1	fullstream	Saccade	Whole	14	5902	5922	20						191.34	181.73	208.2	8.51			0.73278	0.38283	0.62362	0.40471999999999997
8630	Recording017	participant08_trial01	Entire Recording	1	fullstream	Fixation	Partial	21	5922	6111	190			0.62362	0.40471999999999997	2.7042200000000003										
8631	Recording017	participant08_trial01	Entire Recording	1	fullstream	Fixation	Partial	22	6201	6451	250			0.5667	0.38419000000000003	2.69259										
8632	Recording017	participant08_trial01	Entire Recording	1	fullstream	Fixation	Partial	23	6471	6581	110			0.5607	0.3996	2.64586										
8633	Recording017	participant08_trial01	Entire Recording	1	fullstream	Fixation	Partial	24	6601	6671	70			0.55255	0.42818	2.61389										
8634	Recording017	participant08_trial01	Entire Recording	1	fullstream	Saccade	Partial	15	6731	6781	50							818.81	1155.26							
8635	Recording017	participant08_trial01	Entire Recording	1	fullstream	Saccade	Partial	16	6881	6901	20							143.02	143.02						0.42566000000000004	0.28178000000000003
8636	Recording017	participant08_trial01	Entire Recording	1	fullstream	Fixation	Partial	25	6901	7131	230			0.42566000000000004	0.28178000000000003	2.6023099999999997										
8637	Recording017	participant08_trial01	Entire Recording	1	fullstream	Fixation	Partial	26	7151	7281	130			0.45543999999999996	0.2724	2.62133										
8638	Recording017	participant08_trial01	Entire Recording	1	fullstream	Saccade	Whole	17	7281	7311	30						294.26	184.35	266.56	2.49			0.45543999999999996	0.2724	0.47378000000000003	0.31308
8639	Recording017	participant08_trial01	Entire Recording	1	fullstream	Fixation	Partial	27	7311	7411	100			0.47378000000000003	0.31308	2.6362200000000002										
8640	Recording017	participant08_trial01	Entire Recording	1	fullstream	Fixation	Partial	28	7431	7521	90			0.48828	0.26788	2.6804799999999998										
8641	Recording017	participant08_trial01	Entire Recording	1	fullstream	Saccade	Whole	18	7521	7541	20						131.56	197.08	207.33	5.96			0.48828	0.26788	0.43163999999999997	0.204
